Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2016-05-16,95.24340394431658,-198.14300391947893,44.0,50.619377434577466,60.99776507116954,0
2016-05-17,106.44684346509884,-193.07891967854752,96.0,59.95791277821443,62.49258242344288,0
2016-05-18,40.19030542589029,-223.70841402536925,92.0,51.69946417051614,49.67937347606438,0
2016-05-19,-96.18004657860328,-266.27604131789354,-8.0,49.46894503758028,37.130780490783145,0
2016-05-20,-82.48818088363544,-256.0587107667047,-8.0,48.91920116194233,41.24130261123142,1
2016-05-23,-67.88206886786448,-248.39736464050384,-8.0,57.439255399572325,44.38723205642336,0
2016-05-24,13.720162277575577,-222.00501964733851,-8.0,64.7684440278814,54.14562681792678,0
2016-05-25,82.96433410417916,-207.53170315330595,-8.0,71.52761249117002,58.72806570192167,0
2016-05-26,107.74115869638817,-174.4957758620687,20.0,71.06112987730366,66.76979265740769,0
2016-05-27,126.99263000407157,-178.04751643910186,24.0,71.13089785406281,68.37087807749514,-1
2016-05-30,112.57504687190924,-177.4925778810198,24.0,65.37208491805492,66.07553880245813,0
2016-05-31,6.415932683474752,-226.93290666736587,24.0,63.090437794467,44.40071494108397,1
2016-06-01,-32.36643771665726,-218.300707703758,24.0,63.79539588018438,47.84723046013235,0
2016-06-02,-16.264272851843035,-220.65455630400567,24.0,65.84027633833878,46.931887092854794,0
2016-06-06,73.8737751518238,-190.04952450897588,23.999999999999993,64.35637455384293,58.76619497193566,0
2016-06-07,95.34970933650554,-176.70962834487156,24.0,64.85206170793464,62.9243916385885,-1
2016-06-08,120.23896689858292,-154.91872276974757,52.0,75.46236700181299,66.1668631730213,0
2016-06-09,25.255478913016606,-203.086492537314,52.0,74.8076090529038,49.15999024387716,0
2016-06-10,-94.20348236197931,-230.6271209806275,52.0,68.94985866763938,37.03271438226073,0
2016-06-13,-141.03837649559088,-197.59693454893812,-12.0,62.85542964390481,32.49516171258495,1
2016-06-14,-158.9849757062608,-181.20280075207495,-16.0,55.28262826445079,26.930815612431658,0
2016-06-15,-111.26315071003759,-154.76236910085652,-16.0,55.9319190283755,40.53545450249407,0
2016-06-16,-70.92723136106528,-145.23134131492068,-16.0,57.290049259667754,46.30362775450597,0
2016-06-17,-36.65785904435345,-141.76654963816802,-16.0,56.884648023022955,48.40300228019335,0
2016-06-20,28.15468047092577,-122.70548954005952,-16.0,63.08031933074675,58.662138821080504,0
2016-06-21,9.361781628065696,-126.60426252815044,-16.0,62.64587202903714,56.03273665383056,0
2016-06-22,13.03584765987093,-120.5390671415377,-16.0,62.001909678833194,59.30679052858433,-1
2016-06-23,70.44955973978486,-103.64447469075827,-15.999999999999993,66.22565430571842,67.16530129964512,0
2016-06-24,-88.25697045550818,-159.09421842413798,-16.0,60.45011841290216,38.793873797343124,1
2016-06-27,-135.31819628698335,-158.55392243987407,-52.0,50.16988196337663,31.90372051872911,0
2016-06-28,-78.00588360802564,-149.52768280885593,-52.0,47.686028962633394,39.74858225630627,0
2016-06-29,-9.76171622673083,-119.91418891485944,-52.0,55.21604790610058,52.40283796854656,0
2016-06-30,37.560485071356176,-102.22871053329573,-52.0,61.601093878773646,58.42045005779236,-1
2016-07-01,72.67264663264439,-89.8899228412679,-52.0,66.8310534666561,62.2613506669511,0
2016-07-04,65.8649004664734,-93.40721991701233,-52.0,69.74029106069003,60.54030092692629,0
2016-07-05,46.9321481053765,-107.32406639004154,-52.0,58.44001584908315,53.12837961931986,1
2016-07-06,-14.46542218943699,-129.19448132780082,-52.0,45.296958714049545,43.476627383913076,0
2016-07-07,-6.81793563222046,-124.42278008298754,-52.0,47.06014215480119,45.94863818259287,0
2016-07-08,26.128959092092174,-111.30037344398352,-52.0,45.14083297252449,52.53551075487903,0
2016-07-11,61.94110628677003,-93.80452282157687,-52.0,51.64087211521305,60.02904393836243,0
2016-07-12,106.48840114135935,-84.5680555555555,43.99999999999999,52.87239516467074,63.77812035210029,0
2016-07-13,86.38896059240264,-90.6521825396825,44.0,47.353480129455235,59.64693285872321,0
2016-07-14,94.01628467445838,-83.87823858246138,52.0,53.829290053215985,63.094984009517646,0
2016-07-15,99.85780250697329,-99.20485475492463,56.0,62.024888099411115,67.28762124989032,0
2016-07-18,110.58902417798626,-105.29245882438012,60.0,60.76576455741683,70.68692618244447,0
2016-07-19,105.80070197386722,-105.44850796314824,64.0,59.42232094204424,71.57603711128372,0
2016-07-20,126.45302703782555,-82.62310483870952,68.0,60.069638217117216,78.57413326297024,0
2016-07-21,115.64062131098238,-91.87100699961123,68.0,55.12719794217474,70.36438266318704,-1
2016-07-22,105.98623214031225,-83.3611261153952,68.0,57.467671793056674,73.55281840589352,0
2016-07-25,82.1917083659877,-101.12127369834991,68.0,60.842286878452995,58.417884957234996,0
2016-07-26,55.94584289136123,-106.35193306051697,68.0,73.91207057794287,54.88147858171095,0
2016-07-27,43.91955667779983,-126.26326730453079,68.0,65.02472132603961,50.04306337700564,0
2016-07-28,15.720820708654685,-129.82952760113446,68.0,65.28310353119926,52.460948702490334,0
2016-07-29,0.5490606183458834,-193.12659838297188,68.0,58.75425877356381,47.45547012657567,0
2016-08-01,12.935020291426781,-189.41034990877424,64.0,57.11448423267674,49.421023047275085,1
2016-08-03,5.953199719092589,-196.51600240275718,40.0,64.6931837053946,52.49592818062744,0
2016-08-04,20.26464983065455,-195.85407182477803,40.0,60.75163793757199,52.86330869471953,0
2016-08-05,50.86753581994949,-168.7100215792955,40.00000000000001,59.23875532965553,65.49108114618248,0
2016-08-08,81.45435104819394,-161.4284403941789,40.0,58.281543439165574,68.1334961333322,0
2016-08-09,69.82622777234886,-142.22921225571574,92.0,57.663036964570445,74.15440647912804,0
2016-08-10,129.86958512917204,-130.21511626781688,96.0,53.250484905678746,76.7734386174603,0
2016-08-11,163.1820002594926,-98.48872623101647,96.0,63.39142960230045,83.47256978503508,0
2016-08-12,157.59720781016193,-92.38607593186721,96.0,65.65108090472431,84.83166401912544,-1
2016-08-15,163.7222934374845,-82.89749007263036,96.0,77.01427637355758,87.39470319058258,0
2016-08-16,122.57545467710793,-94.12723863460977,88.0,74.04973273108094,72.74018381134744,0
2016-08-17,99.66478864941752,-95.57641008650207,88.0,74.41924041690034,70.9682471615075,0
2016-08-18,89.47175613966685,-90.14281902960644,84.0,74.90099139724292,73.73612942385367,0
2016-08-19,79.77831936330205,-95.56834274487902,40.0,74.01188716348625,68.69795386932188,0
2016-08-22,66.18161841698145,-95.56834274487902,40.0,72.40432952557319,68.69795386932189,0
2016-08-23,36.361479550817876,-128.99329003870952,40.0,62.37249268377487,43.170982822233164,0
2016-08-24,18.497582112661217,-123.81527959140239,40.0,66.68352167134671,47.659119347215906,0
2016-08-25,16.48583840292517,-124.61162846955533,40.0,59.704125349608596,47.000421829563045,1
2016-08-26,-7.837666508518568,-136.95984936093336,40.0,53.89321900995,37.68233516005457,0
2016-08-29,-8.320688143662636,-184.47303571428586,40.0,54.759032146613045,46.043244763309694,0
2016-08-30,-4.028021833769351,-180.472619047619,40.00000000000001,56.582199610956515,48.6913735551987,0
2016-08-31,-17.50595184414191,-180.472619047619,40.0,52.42686773501595,48.69137355519871,0
2016-09-01,-43.047514876060774,-187.90083333333337,40.0,44.38952739442259,43.422875037300635,0
2016-09-02,-4.588375396223941,-183.25994522372017,40.0,42.855313153207575,53.29122258464308,-1
2016-09-05,-6.731507351257023,-187.03060416849854,36.0,46.7312594255514,54.94090550299055,0
2016-09-06,-53.626991371579855,-203.3706996575898,32.0,45.79139369124891,44.15051533206577,0
2016-09-07,-99.06520669433544,-224.0244751511649,28.0,36.49478100967623,37.137274153183384,0
2016-09-08,-107.48818835777661,-198.03550599260979,24.000000000000004,43.07837278770533,38.81916990092155,0
2016-09-09,-154.94733787285782,-184.7819377096753,-76.0,37.009247815662285,19.835677239430492,0
2016-09-12,-171.0060322163355,-154.11750989691484,-76.0,49.23095933218793,28.89544968632865,0
2016-09-13,-165.1491722394229,-179.14029424630604,-84.0,38.11309016528759,21.539063714581733,0
2016-09-14,-157.47092828664393,-174.14425456123732,-88.0,37.51762507737669,17.905214686904547,1
2016-09-15,-141.7392133028355,-167.7925941422597,-88.0,44.996578701054716,23.399017153443978,0
2016-09-19,-120.57666991672181,-168.997656903766,-88.0,39.35387286515403,23.018118578033373,0
2016-09-20,-81.6038077078485,-151.32472803347295,-76.0,41.71198405552068,39.64382812992483,0
2016-09-21,-29.757345811708017,-126.82418410041876,-76.0,47.66087859939945,55.14110370144132,-1
