archivo,exret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,0.045218936832975246
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,0.005680596059975507
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,-0.013424614809762245
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-0.0006195849264124878
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,-0.02395592616775015
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,2.0816681711721685e-17
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-0.011587051734449946
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,-0.004110934607037348
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,0.010876399368249787
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,0.007507004636312084
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,-1.3877787807814457e-17
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-5.551115123125783e-17
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,6.938893903907228e-18
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,-0.05569548422917489
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,0.06801262981825025
