"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2009-02-06","2009-02-09","Compra",87.2475739975,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.76883092712036
"2009-02-09","2009-02-10","Venta por banda inferior",84.528148005,"IF MFI.14 is (59.9, Inf] THEN  is -1; (supportSize=2; laplace=0.75)",2.803707720663
"2009-02-10","2009-02-11","Compra",83.43306500625,"IF Adj.Close.RSI.14 is (38.5,45.3] and MFI.14 is (47.7,54.2] THEN  is 1; (supportSize=2; laplace=0.75)",2.6436879520657
"2009-02-26","2009-02-27","Venta por banda inferior",74.563125,"IF MFI.14 is (28.1,34.6] THEN  is -1; (supportSize=2; laplace=0.75)",2.6436879520657
"2009-02-27","2009-03-02","Compra",72.32536300125,"IF Adj.Close.RSI.14 is (24.8,31.6] THEN  is 1; (supportSize=2; laplace=0.75)",2.83934867697986
"2009-03-17","2009-03-18","Venta por banda superior",78.7875384975,"IF Williams.R.14 is (-128, Inf] and Dif.Aroon.25 is (-65,-42] THEN  is -1; (supportSize=3; laplace=0.8)",3.88934867697986
"2009-03-30","2009-03-31","Compra",80.26516500625,"IF Comm.Chan.20.0.015 is (16.1,56.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.85055652993306
"2009-04-02","2009-04-03","Venta por banda superior",83.26631100375,"IF Comm.Chan.20.0.015 is (56.1,96.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.83543427442342
"2009-04-03","2009-04-06","Compra",83.4932125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.80697235686532
"2009-04-16","2009-04-17","Venta por banda superior",86.67776299875,"IF MFI.14 is (59.9, Inf] THEN  is -1; (supportSize=2; laplace=0.75)",2.84184915040796
"2009-04-17","2009-04-20","Compra",85.40798699875,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.85413261252805
"2009-05-01","2009-05-04","Venta por banda superior",89.43584950125,"IF MFI.14 is (59.9, Inf] THEN  is -1; (supportSize=2; laplace=0.75)",2.88900940607069
"2009-05-06","2009-05-07","Compra",91.94428800125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.82245664257861
"2009-05-12","2009-05-13","Venta por banda inferior",89.0318634975,"IF Comm.Chan.20.0.015 is (56.1,96.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.80375830447398
"2009-05-13","2009-05-14","Compra",89.53327650375,"IF Comm.Chan.20.0.015 is (16.1,56.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.89765367257838
"2009-06-03","2009-06-04","Venta por banda superior",93.75003799875,"IF Comm.Chan.20.0.015 is (56.1,96.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.8508554471193
