archivo,totret
2_naftrac-etiquetado_2013-07-01_2013-11-04_90_predicciones.csv,0
3_naftrac-etiquetado_2013-11-05_2014-03-20_90_predicciones.csv,-0.0492151337
4_naftrac-etiquetado_2014-03-21_2014-07-31_90_predicciones.csv,0
5_naftrac-etiquetado_2014-08-04_2014-12-23_90_predicciones.csv,-0.0184002955
6_naftrac-etiquetado_2014-12-24_2015-05-19_90_predicciones.csv,0
7_naftrac-etiquetado_2015-05-20_2015-09-24_90_predicciones.csv,-0.0548683806
8_naftrac-etiquetado_2015-09-28_2016-02-10_90_predicciones.csv,0.0375203061
9_naftrac-etiquetado_2016-02-11_2016-06-27_90_predicciones.csv,0.0751092528
10_naftrac-etiquetado_2016-06-28_2016-11-09_90_predicciones.csv,0.0459048703
11_naftrac-etiquetado_2016-11-10_2017-03-23_90_predicciones.csv,0.0080229678
12_naftrac-etiquetado_2017-03-27_2017-08-04_90_predicciones.csv,-0.001682546
13_naftrac-etiquetado_2017-08-07_2017-12-15_90_predicciones.csv,-0.0047889208
14_naftrac-etiquetado_2017-12-18_2018-05-02_90_predicciones.csv,-0.0482504931
15_naftrac-etiquetado_2018-05-03_2018-09-05_90_predicciones.csv,0.0128965972
16_naftrac-etiquetado_2018-09-06_2019-01-21_90_predicciones.csv,0
