archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,3636.8889476175113
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,1632.379268930051
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,11587.745822608775
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,1501.9120519500161
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,20523.54977399997
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-6331.09087448499
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,2870.883149860026
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,19760.59767423002
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3648.9793945000183
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,9410.167659697532
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3423.4871763800134
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-6279.54844512999
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,4229.756554718767
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,3179.3624009950117
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-10115.916806176228
