Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2013-07-01,87.87298326691723,-57.493487031373995,-56.0,50.11278817346701,70.92257341651931,1
2013-07-02,85.93107485687145,-65.26996921227865,-56.0,49.50012890429821,65.29464211200253,0
2013-07-03,75.60527068774049,-66.15869520816253,-56.0,47.30732654018272,64.6184756585365,1
2013-07-04,94.78557226994187,-56.689167051717156,-56.0,50.22153398056715,68.72866677397525,0
2013-07-05,65.66744281906671,-70.77828139571302,39.99999999999999,46.95200215093532,57.809840445822296,-1
2013-07-08,45.45232573026561,-81.87428088947769,40.0,46.70798407573983,50.2348938890264,-1
2013-07-09,40.80846186540453,-79.91585223286273,40.0,52.73804324539103,51.52835911687207,0
2013-07-10,27.665486116759087,-84.91979911325672,40.0,56.62596575910925,47.86091376000066,0
2013-07-11,45.51933823459053,-74.04165171286293,40.0,55.04605744683645,55.75916291728677,-1
2013-07-12,35.16305745625967,-90.50762539699173,40.0,59.49239184326507,52.28643563943307,0
2013-07-15,35.104977269364234,-101.34691616766463,40.0,56.8640292434773,52.28643563943308,-1
2013-07-16,-0.6609251689172339,-165.86431535269705,40.0,49.09442247630864,40.73153066337089,0
2013-07-17,18.510741388459305,-167.41930118014724,40.0,47.806312488254,52.023903616732916,1
2013-07-18,20.035641909725616,-169.25691183264004,40.0,36.582185006838124,51.27267398395172,0
2013-07-19,-3.857514686833575,-182.58321101620072,40.00000000000001,28.68008039749145,45.745284438428804,0
2013-07-22,-3.674900675357675,-172.01462049493705,40.0,37.072044953915956,50.61684756520732,1
2013-07-23,33.58284884045671,-145.36177822525795,40.0,46.57137422582599,60.84677864287535,1
2013-07-24,72.31180915150769,-137.5494817314546,40.0,47.77085635556483,63.41029393879503,0
2013-07-25,74.71371352252245,-141.77763736263748,32.0,55.5445578713811,63.57201066013002,1
2013-07-26,93.67159064705334,-129.18032101036823,32.0,61.905841605056516,66.94679772882962,0
