"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2009-02-06","2009-02-09","Compra",87.2475739975,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.70446326336834
"2009-02-17","2009-02-18","Venta por banda inferior",78.91222549875,"IF Dif.Aroon.25 is (-72,-48] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.61984010248901
"2009-02-18","2009-02-19","Compra",79.28271199875,"IF MFI.14 is (38.4,43.8] THEN  is 1; (supportSize=3; laplace=0.8)",3.55673415405294
"2009-02-19","2009-02-20","Venta por banda inferior",76.86235900875,"IF Dif.Aroon.25 is (-72,-48] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.58931197184133
"2009-02-20","2009-02-23","Compra",76.62107149125,"IF MFI.14 is (38.4,43.8] THEN  is 1; (supportSize=3; laplace=0.8)",3.4520891611163
"2009-03-05","2009-03-06","Venta por banda inferior",68.60306000625,"IF Dif.Aroon.25 is (-72,-48] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.48466697890469
"2009-03-06","2009-03-09","Compra",69.03716400375,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.81564356182807
"2009-03-16","2009-03-17","Venta por banda superior",76.7127365025,"IF Adj.Close.RSI.14 is (58.1,65] and Comm.Chan.20.0.015 is (24.3,58.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.81159495279869
"2009-03-30","2009-03-31","Compra",80.26516500625,"IF Comm.Chan.20.0.015 is (16.1,56.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.87550001888292
"2009-04-02","2009-04-03","Venta por banda superior",83.26631100375,"IF Comm.Chan.20.0.015 is (56.1,96.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.87933580201065
"2009-04-03","2009-04-06","Compra",83.4932125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.86662806558339
"2009-04-29","2009-04-30","Venta por banda superior",87.75007250625,"IF Williams.R.14 is (-335,-288] THEN  is -1; (supportSize=3; laplace=0.8)",3.74501334553076
"2009-05-06","2009-05-07","Compra",91.94428800125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)",3.83495209563395
"2009-05-12","2009-05-13","Venta por banda inferior",89.0318634975,"IF Comm.Chan.20.0.015 is (56.1,96.1] THEN  is -1; (supportSize=3; laplace=0.8)",3.84765983206121
"2009-05-13","2009-05-14","Compra",89.53327650375,"IF Comm.Chan.20.0.015 is (16.1,56.1] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.92610659417742
"2009-05-29","2009-06-01","Venta por banda superior",94.0642490025,"IF Williams.R.14 is (-335,-288] THEN  is -1; (supportSize=3; laplace=0.8)",3.79561992082526
