"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-04","2014-08-05","Compra",44.6714010025,"IF cociente.Open.num.2.den.0 is (1.006,1.01] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-08","2014-09-09","Venta por banda superior",46.2540740025,"IF cociente.Open.num.1.den.2 is (1.008, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-09-10","2014-09-11","Compra",45.77415,"IF cociente.Open.num.2.den.0 is (0.9997,1.006] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-10-02","2014-10-03","Venta por banda inferior",44.149348005,"IF cociente.Open.num.2.den.0 is (0.9973,0.9997] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-03","2014-10-06","Compra",45.0623760025,"IF cociente.Open.num.2.den.0 is (1.01, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-10-15","2014-10-16","Venta por banda inferior",42.6929990025,"IF cociente.Adj.Close.num.2.den.1 is (0.9976,1.001] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-16","2014-10-17","Compra",43.5586260025,"IF cociente.Open.num.2.den.0 is (0.9997,1.006] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-12-15","2014-12-16","Venta por banda inferior",39.7902740025,"IF cociente.Open.num.1.den.0 is (0.9959,0.9981] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-12-16","2014-12-17","Compra",40.3005010025,"IF cociente.Open.num.2.den.0 is (1.01, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-22","2014-12-23","Venta por banda superior",42.91245,"IF cociente.Open.num.1.den.2 is (1.008, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
