"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2013-07-01",40.450001,41.25,40.380001,41.200001,38.812275,84896126,0
"2013-07-02",41,41.240002,40.610001,40.849998,38.482552,112679902,0
"2013-07-03",40.849998,41,40.5,40.810001,38.44487,55168448,1
"2013-07-04",41.080002,41.279999,41.049999,41.25,38.859371,32723520,0
"2013-07-05",41.34,41.34,40.110001,40.630001,38.275299,57515259,0
"2013-07-08",40.630001,40.799999,40.029999,40.119999,37.794842,50020408,0
"2013-07-09",40.119999,40.43,40.110001,40.209999,37.879642,32613079,0
"2013-07-10",40.009998,40.27,39.91,39.98,37.662971,100713694,0
"2013-07-11",40.25,40.599998,40.18,40.48,38.133995,76487731,0
"2013-07-12",40.490002,40.509998,40.060001,40.290001,37.955013,27899239,0
"2013-07-15",40.09,40.599998,40.09,40.290001,37.955013,42508606,0
"2013-07-16",40.150002,40.150002,39.290001,39.639999,37.34267,62344866,0
"2013-07-17",39.799999,40.299999,39.720001,40.240002,37.907906,70203409,0
"2013-07-18",40.23,40.349998,40.060001,40.200001,37.870235,50420761,0
"2013-07-19",40.02,40.049999,39.810001,39.91,37.597046,10689902,0
"2013-07-22",40.099998,40.27,39.799999,40.139999,37.813702,31647752,0
"2013-07-23",40.150002,40.75,40.150002,40.720001,38.360085,67986861,0
"2013-07-24",40.73,40.959999,40.650002,40.889999,38.520237,48217249,0
"2013-07-25",40.610001,41.110001,40.610001,40.900002,38.529648,46767550,0
"2013-07-26",40.880001,41.25,40.82,41.099998,38.718067,30907054,0
"2013-07-29",40.889999,41,40.380001,40.419998,38.077469,17675036,0
"2013-07-30",40.310001,40.540001,40.150002,40.27,37.936169,24117675,0
"2013-07-31",40.25,41.07,40.02,40.799999,38.435455,32137635,0
"2013-08-01",40.990002,42.099998,40.990002,41.900002,39.471687,65404961,0
"2013-08-02",41.790001,42.310001,41.709999,42.150002,39.707199,67035779,0
"2013-08-05",41.919998,42.130001,41.810001,41.939999,39.509384,19075627,0
"2013-08-06",41.73,42.060001,41.43,41.860001,39.434017,60198200,0
