Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2017-03-27,147.5662543274768,-68.05505454545447,68.0,69.06175437636978,82.20236295205922,0
2017-03-28,134.9485673795986,-71.67987867146395,68.0,60.677226803459135,78.86199156404145,0
2017-03-29,97.72188878626305,-81.54725685706232,68.0,61.451232190436066,67.40429984935119,0
2017-03-30,74.68563624818053,-87.33156372327659,68.0,56.01917551555007,61.37308493778091,1
2017-03-31,47.67048927489265,-97.87915344229432,68.0,56.94491652267636,51.6493733485879,0
2017-04-03,57.93240062420753,-87.33156372327659,68.0,61.45640608346097,59.12226733198061,0
2017-04-04,79.15139401332262,-71.67987867146395,68.0,67.81995156308808,67.67618561314326,0
2017-04-05,80.630302465886,-85.10030888030884,68.0,63.605643949720616,63.66578085534617,0
2017-04-06,53.04016694778762,-116.53969777465785,32.0,58.40666162726791,57.74422088959915,0
2017-04-07,64.68598813976394,-134.3693932666271,32.0,52.76923388928611,64.51466342039163,-1
2017-04-10,72.71874135308836,-147.03197904497728,72.0,47.37213765935772,68.19021636171384,0
2017-04-11,71.85448775169858,-134.83361702127613,76.0,52.31885513996476,70.31885375613517,0
2017-04-12,35.04462994215645,-185.91070421841195,76.0,53.24629063696682,48.69939455157722,0
2017-04-17,20.692312454219206,-205.45032520325154,76.0,49.241583317696474,49.73336295605988,1
2017-04-18,-50.38572318288277,-205.73244869070322,76.0,38.74902485507043,43.204188402094495,0
2017-04-19,-33.175972180261304,-196.4613307120972,76.0,48.639937468931,47.20265614300521,0
2017-04-20,2.0518713106668147,-175.77635242692818,76.0,57.8522308443658,55.30336436345655,0
2017-04-21,5.835745423984116,-178.62916935494087,72.0,59.348299342681756,53.98525094886911,0
2017-04-24,105.15260695975263,-148.6715916085865,68.0,66.25236456847139,64.2961581232563,0
2017-04-25,157.91544127431195,-117.4538859086789,96.0,67.11379460057992,71.24210206293048,0
2017-04-26,114.38150986531846,-126.92374896572646,60.0,56.97919950363471,62.95604266510349,0
2017-04-27,90.66726145730914,-132.61971364531564,60.0,57.67533459395934,59.15898280098074,0
2017-04-28,40.71359719087558,-141.9403000320973,60.0,59.41966977679564,53.110902362202644,-1
2017-05-02,87.25944747769465,-122.26407405157329,60.0,60.30370281662031,62.45944687693048,0
2017-05-03,33.05732312198348,-148.15438271269744,60.0,51.91869463705073,47.94606998613795,1
2017-05-04,-16.4994249302914,-152.81507913167823,60.0,41.47294519467649,45.738503537112386,0
2017-05-05,32.32034069461433,-128.47708146393475,60.0,45.50023397086898,57.52269226403536,0
2017-05-08,79.72438386243678,-126.40589978177461,60.0,46.76763552996826,58.40960766763728,-1
2017-05-10,148.3654181434649,-127.61581951593831,96.0,54.78299604971331,67.12271440327525,0
2017-05-11,94.53826249203209,-149.92384834639134,56.0,43.847659906313446,55.783273737490234,0
2017-05-12,34.09245943328997,-168.44822368421077,56.0,37.70359763858153,53.25833186595819,0
2017-05-15,67.46392712214252,-168.95853881909284,56.0,43.08289689014251,58.55054999599151,0
2017-05-16,53.76587880627515,-183.50955648169537,56.0,35.57256221201757,52.05867842842912,0
2017-05-17,-50.392486197583246,-222.4128965517247,56.0,24.557780909170802,36.495182803702846,1
2017-05-18,-143.76898681111922,-179.26820617557306,-24.0,21.72028916729984,30.114019121700185,0
2017-05-19,-61.29286093878287,-144.15846715119977,-24.0,30.734776984194653,48.124825882620975,0
2017-05-22,-43.06744626856307,-150.3260594345417,-24.0,29.26626093663917,45.735724254403216,0
2017-05-23,-55.852389882296535,-145.10708877545702,-24.0,29.957133006399616,48.24437452135049,-1
2017-05-25,38.050805949974325,-127.55209611043982,-24.0,34.404354553831496,56.118022643912255,0
2017-05-26,23.511602425401477,-113.84853581136554,-23.999999999999993,40.275054017147184,61.40631394400151,0
2017-05-29,37.262116944183795,-121.47943002899541,-24.0,38.605397298375976,56.993228229142076,0
2017-05-30,-11.6882600672173,-131.01786307178656,-24.0,33.95115641418086,51.64056602332415,1
2017-05-31,-73.46508065475797,-154.38714717945564,-24.0,27.87977634541579,40.806485641818,0
2017-06-01,-50.36614103164045,-148.71922002301847,-24.0,36.76844958958975,48.447117751120025,0
2017-06-02,-23.301819002052426,-135.96441432864017,-24.0,41.50745592093157,53.523537694587134,0
2017-06-05,16.914323487421292,-119.73229908059827,-24.000000000000007,42.281203377577754,59.39484651696245,-1
2017-06-06,4.425207762493238,-142.91568723504716,-23.999999999999996,42.11057544463364,50.02021168942,0
2017-06-07,-28.080562684485816,-139.85207576212153,-24.0,51.46967245619568,51.253146680521354,0
2017-06-08,-29.587550770569607,-197.01859257734833,-24.0,60.76888654813721,46.48926153797879,0
2017-06-09,-38.043016791484455,-205.4102610344116,-24.0,50.12151181204392,45.94145161692605,0
2017-06-12,-29.680702916013527,-200.44461576462922,-24.0,57.669225682118004,48.059101138279715,0
2017-06-13,-30.5818934551424,-208.71992198283954,-24.0,49.572450461881594,44.69257946858912,0
2017-06-14,17.42900553392809,-185.55067141083066,-24.000000000000004,53.422461404497135,54.89889082616595,0
2017-06-15,-28.612536630259147,-197.96307518211563,20.0,47.66416964416126,49.27770784995476,0
2017-06-16,-1.1218087218526174,-196.23786042510787,20.0,53.53218263886845,54.954743479274015,0
2017-06-19,-4.471957815538094,-207.51748302668324,20.0,53.88161675957357,50.10232726303659,0
2017-06-20,-56.76868271632982,-256.0915271687191,20.0,55.75053231999938,45.469743588742226,0
2017-06-21,-63.79923155342568,-265.994129552126,20.000000000000004,47.19043999286649,42.10072081977202,1
2017-06-22,-86.91971162347296,-246.48763440860236,20.0,45.429101694643975,44.72617974946272,0
2017-06-23,-66.020797306033,-250.6522580645162,-12.0,38.80927264973413,42.92936125424574,0
2017-06-26,54.524274999507675,-259.0538235294111,-12.000000000000004,46.45166455369271,58.715857006082786,0
2017-06-27,12.116460495220915,-269.3860294117651,-12.0,40.051047554909644,54.86508282428869,0
2017-06-28,117.42058601566639,-229.45852941176514,-12.0,46.94894440580855,65.07743449148354,0
2017-06-29,64.53777135312168,-253.7008823529415,-12.0,47.14992356466677,56.17326643269736,0
2017-06-30,191.75948874229903,-132.14413308695174,88.0,49.313640953446885,73.28898025658955,0
2017-07-03,227.92069128162285,-112.06522012578617,92.0,56.09515735468163,76.23763291795282,0
2017-07-04,178.2505011573379,-113.72791666666669,92.0,50.04965149135132,74.24653811327629,0
