Date,Open,High,Low,Close,Adj Close,Volume,Clase
2016-10-06,48.0,48.099998,47.779999,47.880001,46.30521,20435092,1
2016-10-07,47.900002,47.98,47.400002,47.549999,45.986061,17650457,0
2016-10-10,47.549999,48.32,47.549999,48.200001,46.614685,20762988,-1
2016-10-11,48.189999,48.200001,47.880001,47.950001,46.37291,24926187,0
2016-10-12,47.830002,48.029999,47.709999,47.860001,46.285866,18853431,1
2016-10-13,47.549999,47.720001,47.360001,47.689999,46.121449,25477416,0
2016-10-19,48.189999,48.529999,47.91,48.439999,46.846786,28384975,0
2016-10-20,48.349998,48.470001,48.139999,48.220001,46.634022,21262621,0
2016-10-21,47.98,48.459999,47.91,48.349998,46.759747,29981526,-1
2016-10-24,48.349998,48.48,48.220001,48.380001,46.788757,12061942,0
2016-10-25,48.57,48.57,48.0,48.049999,46.469604,22762346,0
2016-10-26,47.98,48.040001,47.66,47.75,46.186039,16640944,0
2016-10-27,47.759998,48.09,47.700001,48.049999,46.476212,15578883,0
2016-10-28,48.080002,48.349998,47.509998,47.990002,46.418186,30500570,0
2016-10-31,47.990002,48.189999,47.84,48.0,46.42786,19997203,0
2016-11-01,48.02,48.049999,47.060001,47.290001,45.741119,44721351,0
2016-11-03,47.290001,47.470001,46.610001,46.669998,45.141422,27366005,1
2016-11-04,46.900002,47.330002,46.41,46.709999,45.180103,37370769,-1
2016-11-08,48.310001,48.619999,48.029999,48.48,46.892139,41405773,0
2016-11-09,46.0,47.950001,46.0,47.419998,45.866852,62426686,0
2016-11-10,47.5,47.919998,45.119999,45.32,43.83564000000001,70637574,1
2016-11-11,45.32,45.689999,44.790001,45.0,43.526112,50400876,0
2016-11-14,45.0,46.0,45.0,45.369999,43.883999,37280636,-1
2016-11-15,45.610001,46.200001,45.02,45.099998,43.622841,29554236,0
2016-11-16,45.299999,45.540001,44.900002,45.040001,43.564808,26188262,0
2016-11-17,45.0,45.450001,44.939999,45.009998,43.535789,22316666,0
2016-11-18,44.939999,45.130001,44.119999,44.470001,43.013474,33210878,0
2016-11-22,44.599998,45.009998,44.599998,44.970001,43.497097,24073027,1
2016-11-23,44.900002,45.349998,44.700001,45.299999,43.816292,16571841,0
2016-11-25,45.220001,45.43,45.080002,45.290001,43.806614,12674271,0
2016-11-28,45.43,45.490002,45.110001,45.450001,43.961376,16570377,0
2016-11-29,45.5,45.5,45.259998,45.330002,43.845306,20130000,-1
2016-11-30,45.5,45.619999,44.990002,45.349998,43.864651,46468724,0
2016-12-01,45.5,45.700001,44.790001,44.84,43.371353000000006,36972381,1
2016-12-02,44.84,45.0,44.450001,44.52,43.061836,30918771,0
2016-12-05,44.689999,45.040001,44.689999,44.880001,43.410046,29878399,0
2016-12-06,44.91,45.119999,44.82,45.040001,43.564808,55105753,0
2016-12-07,45.040001,45.619999,45.040001,45.57,44.07745,36106309,0
2016-12-08,45.580002,46.360001,45.580002,46.310001,44.793205,36955824,-1
2016-12-09,46.099998,46.939999,46.07,46.860001,45.325195,38628325,0
2016-12-13,46.66,47.18,46.32,46.810001,45.27684,26968648,0
2016-12-14,46.740002,46.75,45.93,46.18,44.667473,43841728,0
2016-12-15,46.25,46.25,45.82,45.869999,44.367626,33766732,0
2016-12-16,45.799999,45.799999,45.02,45.080002,43.603497,30289634,0
2016-12-19,45.25,45.25,44.849998,44.860001,43.390709,11768216,0
2016-12-20,45.049999,45.27,44.73,44.91,43.439068,12515515,0
2016-12-21,44.950001,45.099998,44.799999,44.990002,43.516441,9865398,1
2016-12-22,45.369999,45.369999,44.52,45.0,43.526112,10325742,0
2016-12-23,44.880001,45.220001,44.869999,45.139999,43.66153,4352812,0
2016-12-26,45.25,45.25,44.549999,45.130001,43.65185200000001,879571,0
2016-12-27,45.130001,45.34,45.09,45.290001,43.806614,13554202,0
2016-12-28,45.209999,45.639999,45.209999,45.599998,44.106461,7412070,0
2016-12-29,44.939999,46.040001,44.939999,45.93,44.425655,14122113,0
2016-12-30,45.959999,45.98,45.419998,45.630001,44.135479,9111674,0
2017-01-03,45.950001,46.470001,45.73,46.119999,44.609436,28530117,0
2017-01-04,46.25,46.66,46.09,46.59,45.064041,36024352,-1
