Date,Open,High,Low,Close,Adj Close,Volume,Clase
2017-02-23,47.200001,47.41,46.830002,47.200001,45.701263,28044764,1
2017-02-24,46.970001,47.080002,46.619999,47.060001,45.56572,25647836,0
2017-02-27,47.119999,47.459999,46.919998,47.34,45.836815,28205744,0
2017-02-28,47.27,47.279999,46.689999,46.860001,45.372055,21063396,0
2017-03-01,47.0,47.560001,47.0,47.419998,45.914268,26125533,0
2017-03-02,47.599998,47.599998,46.990002,47.330002,45.827137,16361608,0
2017-03-03,47.470001,47.650002,47.060001,47.459999,45.953014,17174637,0
2017-03-06,47.369999,47.98,47.099998,47.950001,46.42746,21841655,-1
2017-03-07,47.91,47.91,47.459999,47.5,45.991737,20333111,0
2017-03-08,47.5,47.799999,47.459999,47.599998,46.088558,10034493,0
2017-03-09,47.360001,47.490002,47.139999,47.34,45.836815,12407595,0
2017-03-10,47.34,47.580002,47.130001,47.18,45.681896,9344724,0
2017-03-13,47.41,47.41,47.029999,47.150002,45.652859,13436634,1
2017-03-14,47.009998,47.259998,46.66,47.150002,45.652859,16741437,0
2017-03-15,47.110001,47.650002,46.959999,47.529999,46.020782,17557569,0
2017-03-16,47.529999,48.400002,47.509998,48.119999,46.592056,35605578,0
2017-03-17,48.09,48.700001,48.009998,48.650002,47.105225,28705460,-1
2017-03-21,48.66,49.290001,48.630001,48.650002,47.105225,26505211,1
2017-03-22,48.68,48.68,48.279999,48.549999,47.008392,13695524,0
2017-03-23,48.310001,48.98,48.310001,48.73,47.182682,19626054,0
2017-03-27,49.16,49.41,48.830002,49.369999,47.802357,19328885,-1
2017-03-28,49.369999,49.490002,49.189999,49.290001,47.724899,16164625,0
2017-03-29,49.25,49.25,48.900002,49.0,47.44410300000001,17069121,0
2017-03-30,49.080002,49.080002,48.700001,48.830002,47.279507,12717367,1
2017-03-31,48.790001,48.869999,48.459999,48.52,46.979347,8592294,0
2017-04-03,48.619999,48.970001,48.619999,48.830002,47.279507,10148498,0
2017-04-04,49.049999,49.349998,48.810001,49.290001,47.724899,14271740,-1
2017-04-05,49.43,49.549999,49.09,49.169998,47.608704,13949064,1
2017-04-06,49.18,49.209999,48.830002,48.990002,47.434425,8001153,0
2017-04-07,49.02,49.380001,49.0,49.310001,47.744259,8972353,0
2017-04-10,49.5,49.57,49.139999,49.509998,47.937901,8736613,-1
2017-04-11,49.5,49.689999,49.080002,49.630001,48.0541,17604986,0
2017-04-12,49.490002,49.490002,48.900002,48.939999,47.38600200000001,10239840,0
2017-04-17,48.970001,49.189999,48.91,48.98,47.42474,4834585,1
2017-04-18,48.91,48.91,48.34,48.720001,47.173004,15769165,0
2017-04-19,48.720001,48.91,48.720001,48.849998,47.298866,16882963,0
2017-04-20,49.0,49.16,48.740002,49.139999,47.579666,13247140,0
2017-04-21,49.099998,49.139999,48.869999,49.099998,47.540932,8541103,0
2017-04-24,49.240002,49.66,49.240002,49.52,47.947601,15833619,-1
2017-04-25,49.599998,49.939999,49.599998,49.900002,48.327507,14256187,0
2017-04-26,49.959999,50.200001,49.200001,49.669998,48.104748,19472947,0
2017-04-27,49.91,49.91,49.360001,49.560001,47.998219,11739844,0
2017-04-28,49.450001,49.509998,49.240002,49.380001,47.823895,2840678,0
2017-05-02,49.5,49.799999,49.439999,49.759998,48.191914,12626615,0
2017-05-03,49.73,49.73,49.23,49.259998,47.707672,19735289,1
2017-05-04,49.369999,49.369999,49.040001,49.169998,47.620502,21387042,0
2017-05-05,49.0,49.66,49.0,49.639999,48.075706,5316031,0
2017-05-08,49.830002,49.830002,49.540001,49.68,48.114441,9081945,-1
2017-05-10,50.110001,50.34,50.049999,50.119999,48.540569,14019306,0
2017-05-11,50.389999,50.389999,49.68,49.75,48.182236,24544011,0
2017-05-12,49.66,49.700001,49.459999,49.66,48.095062,9745315,0
2017-05-15,49.66,49.950001,49.66,49.880001,48.30814,11435722,0
2017-05-16,50.0,50.029999,49.639999,49.669998,48.104748,11939197,0
2017-05-17,49.599998,49.599998,48.939999,48.970001,47.426811,40879306,1
2017-05-18,48.93,48.939999,48.360001,48.540001,47.010361,48510880,0
2017-05-19,48.73,49.41,48.73,49.279999,47.727043,26618962,0
2017-05-22,49.490002,49.639999,48.990002,49.150002,47.601139,15846517,0
2017-05-23,49.18,49.360001,49.009998,49.259998,47.707672,15429986,-1
2017-05-25,49.799999,49.939999,49.580002,49.630001,48.066013,8169466,1
2017-05-26,49.59,49.73,49.25,49.66,48.345745,11383646,-1
2017-05-29,49.66,49.939999,49.41,49.5,48.189972,2450238,0
2017-05-30,49.41,49.66,49.099998,49.299999,47.995274,16454348,1
2017-05-31,49.43,49.43,48.77,48.810001,47.51825,19273560,0
2017-06-01,49.02,49.240002,48.959999,49.110001,47.810307,22497199,0
2017-06-02,49.240002,49.380001,49.029999,49.330002,48.02449,14106468,0
2017-06-05,49.330002,49.639999,49.200001,49.610001,48.29707,15022081,-1
2017-06-06,49.799999,49.799999,49.200001,49.25,47.946598,13087830,0
2017-06-07,49.299999,49.330002,49.049999,49.299999,47.995274,8640048,0
2017-06-08,49.279999,49.389999,49.060001,49.119999,47.820042,11588881,1
2017-06-09,49.119999,49.27,49.009998,49.099998,47.800568,16252291,0
2017-06-12,49.200001,49.279999,49.0,49.16,47.858978,12385642,0
2017-06-13,49.290001,49.290001,49.009998,49.060001,47.761627,14885454,0
2017-06-14,49.169998,49.450001,49.080002,49.34,48.03421,23605938,0
2017-06-15,49.240002,49.25,48.919998,49.189999,47.888176,11812406,0
2017-06-16,49.150002,49.509998,48.919998,49.349998,48.043953,22652064,0
2017-06-19,49.400002,49.549999,49.0,49.23,47.927128,15045423,0
2017-06-20,49.220001,49.220001,49.009998,49.110001,47.810307,11812868,0
2017-06-21,49.310001,49.310001,48.939999,49.02,47.722683,13630931,0
2017-06-22,48.939999,49.099998,48.869999,49.07,47.771362,7543169,0
2017-06-23,49.189999,49.189999,48.939999,49.029999,47.732418,9988856,0
