Date,Open,High,Low,Close,Adj Close,Volume,Clase
2013-10-08,40.450001,40.5,39.66,39.91,37.831947,91582296,1
2013-10-09,39.990002,39.990002,39.619999,39.869999,37.794022,51665300,0
2013-10-10,40.099998,40.700001,40.099998,40.48,38.372257,69154880,-1
2013-10-11,40.5,41.099998,40.299999,40.98,38.84623,68399376,0
2013-10-14,40.779999,41.049999,40.66,40.860001,38.732483,29456060,0
2013-10-15,40.619999,40.900002,40.049999,40.200001,38.106857,102910800,0
2013-10-16,40.400002,40.529999,40.009998,40.34,38.239548,76333272,1
2013-10-17,40.43,40.43,40.099998,40.18,38.087894,27845438,0
2013-10-18,40.299999,40.549999,40.299999,40.380001,38.27747,37230820,0
2013-10-21,40.369999,40.59,40.110001,40.330002,38.230076,60770076,-1
2013-10-22,40.400002,40.900002,40.310001,40.799999,38.675606,58189244,0
2013-10-23,40.599998,40.630001,40.349998,40.52,38.410175,43314236,0
2013-10-24,40.599998,40.68,40.16,40.220001,38.125805,45767328,1
2013-10-25,40.419998,40.73,39.849998,40.66,38.542892,57032912,0
2013-10-28,40.799999,41.18,40.650002,41.139999,38.997902,36857592,-1
2013-10-29,40.93,41.400002,40.869999,41.240002,39.092693,41351872,0
2013-10-30,41.299999,41.34,40.849998,40.990002,38.855709,40702552,0
2013-10-31,40.990002,41.060001,40.580002,41.0,38.86519600000001,37441312,0
2013-11-01,41.0,41.139999,40.82,41.07,38.931538,26314856,0
2013-11-04,41.189999,41.349998,40.91,41.0,38.86519600000001,25771560,0
2013-11-05,40.900002,40.950001,40.220001,40.27,38.173199,76769304,0
2013-11-06,40.310001,40.5,40.200001,40.259998,38.163719,38906868,0
2013-11-07,40.439999,40.52,39.950001,40.0,37.917271,30666132,0
2013-11-08,39.860001,39.919998,39.419998,39.849998,37.775066,53132616,0
2013-11-11,39.849998,40.029999,39.639999,39.700001,37.632885,38558652,0
2013-11-12,39.650002,39.779999,39.299999,39.560001,37.500175,81587392,1
2013-11-13,39.400002,39.799999,39.150002,39.73,37.661312,58808264,0
2013-11-14,39.799999,40.41,39.68,40.330002,38.230076,55231500,-1
2013-11-15,40.5,41.299999,40.450001,41.040001,38.903095,71517923,1
2013-11-19,41.0,41.0,40.5,40.66,38.542892,24779725,0
2013-11-20,40.860001,40.970001,40.630001,40.740002,38.618729,40051120,0
2013-11-21,40.939999,41.18,40.709999,40.970001,38.836761,44284095,0
2013-11-22,41.049999,41.259998,40.900002,41.169998,39.026333,28336643,-1
2013-11-25,41.25,41.369999,40.91,40.959999,38.82725900000001,33830240,1
2013-11-26,41.0,41.02,40.66,40.990002,38.855709,37994445,0
2013-11-27,40.790001,41.93,40.790001,41.84,39.661442,36681625,0
2013-11-28,41.84,42.5,41.810001,42.150002,39.955307,24372808,-1
2013-11-29,42.009998,42.57,42.009998,42.419998,40.211246,57383577,0
2013-12-02,42.0,42.68,42.0,42.150002,39.955307,49590739,0
2013-12-03,42.029999,42.029999,41.66,41.91,39.732616,61730186,1
2013-12-04,41.889999,42.150002,41.540001,42.049999,39.865345,93356703,0
2013-12-05,42.049999,42.459999,41.810001,41.91,39.732616,55511942,0
2013-12-06,42.200001,42.610001,41.849998,41.919998,39.742088,68289185,0
2013-12-09,41.93,42.529999,41.93,42.279999,40.083382,66077268,0
2013-12-10,42.25,42.540001,42.200001,42.470001,40.263508,64988209,-1
