Date,cociente-Open-num-0-den-1,cociente-Open-num-1-den-2,Clase
2017-08-07,1.0017523364144794,1.0029291545192183,0
2017-08-08,1.0,1.0017523364144794,0
2017-08-09,0.9980563071320445,1.0,0
2017-08-10,0.9951314506380312,0.9980563071320445,0
2017-08-11,0.99373778840461,0.9951314506380312,0
2017-08-14,1.0033478141659673,0.99373778840461,0
2017-08-15,1.0066732088974837,1.0033478141659673,0
2017-08-16,1.0056541429975796,1.0066732088974837,0
2017-08-17,0.9908879220283862,1.0056541429975796,0
2017-08-18,0.9958912346724469,0.9908879220283862,0
2017-08-21,1.0,0.9958912346724469,0
2017-08-22,1.0080549898603148,1.0,0
2017-08-23,0.9996102124418201,1.0080549898603148,0
2017-08-24,1.001169760164364,0.9996102124418201,0
2017-08-25,1.0025316846166186,1.001169760164364,0
2017-08-28,0.9994172688422689,1.0025316846166186,0
2017-08-29,0.9941691157595896,0.9994172688422689,0
2017-08-30,1.002541485726628,0.9941691157595896,0
2017-08-31,1.0007800507172397,1.002541485726628,0
2017-09-01,0.9980514614185504,1.0007800507172397,0
2017-09-04,0.9859429717699536,0.9980514614185504,0
2017-09-05,1.0100989702970296,0.9859429717699536,0
2017-09-06,0.9860811796150237,1.0100989702970296,0
2017-09-07,1.0039761631009179,0.9860811796150237,1
2017-09-08,0.9914851485148515,1.0039761631009179,0
2017-09-11,1.0001997603355302,0.9914851485148515,-1
2017-09-12,1.0081869006315136,1.0001997603355302,0
2017-09-13,1.0001980194019402,1.0081869006315136,0
2017-09-14,0.9960395841584159,1.0001980194019402,1
2017-09-15,0.9962227037022408,0.9960395841584159,0
2017-09-18,0.9958092397563512,0.9962227037022408,0
2017-09-19,1.0088175948369702,0.9958092397563512,0
2017-09-20,0.9970202423520063,1.0088175948369702,-1
2017-09-21,1.0043833633071002,0.9970202423520063,0
2017-09-22,0.9988097202935926,1.0043833633071002,0
2017-09-25,0.9980139423242876,0.9988097202935926,0
2017-09-26,1.00318407960199,0.9980139423242876,0
2017-09-27,1.0037690537591748,1.00318407960199,1
2017-09-28,0.986561264290959,1.0037690537591748,0
2017-09-29,1.005809315136591,0.986561264290959,0
2017-10-02,0.9922326427451235,1.005809315136591,0
2017-10-03,1.014050582095544,0.9922326427451235,0
2017-10-04,1.0025732779097387,1.014050582095544,-1
2017-10-05,0.999012754234442,1.0025732779097387,0
2017-10-06,0.9970356322938986,0.999012754234442,0
2017-10-09,0.9962338355553253,0.9970356322938986,0
2017-10-10,1.0005969558534404,0.9962338355553253,0
2017-10-11,0.9940346193272098,1.0005969558534404,0
2017-10-12,1.0016002799919872,0.9940346193272098,0
2017-10-13,1.001597803075694,1.0016002799919872,0
2017-10-16,1.0005981654796345,1.001597803075694,0
2017-10-17,0.9864487843762455,1.0005981654796345,0
2017-10-18,1.0098990303030304,0.9864487843762455,0
2017-10-19,0.9975994599880191,1.0098990303030304,0
2017-10-20,1.0010025867455903,0.9975994599880191,0
2017-10-23,0.999799719543258,1.0010025867455903,0
2017-10-24,0.992786996593869,0.999799719543258,0
2017-10-25,1.007063632836804,0.992786996593869,0
2017-10-26,0.9801602813563013,1.007063632836804,0
2017-10-27,1.0002044162747905,0.9801602813563013,0
2017-10-30,1.001430989428904,1.0002044162747905,0
2017-10-31,0.9971421924008086,1.001430989428904,1
2017-11-03,0.9887410640221521,0.9971421924008086,0
2017-11-06,1.006004161614993,0.9887410640221521,-1
2017-11-07,1.0125540440419838,1.006004161614993,0
2017-11-08,0.9939024594735273,1.0125540440419838,0
2017-11-09,1.0018404907222704,0.9939024594735273,0
2017-11-10,0.9944886509700489,1.0018404907222704,0
2017-11-13,0.9926108375900895,0.9944886509700489,1
2017-11-14,0.993176137444662,0.9926108375900895,0
2017-11-15,0.9952113261547226,0.993176137444662,0
2017-11-16,1.004184121426446,0.9952113261547226,0
2017-11-17,1.001875,1.004184121426446,0
2017-11-21,1.000415907673113,1.001875,0
2017-11-22,1.0033256910553796,1.000415907673113,-1
2017-11-23,1.000621483322975,1.0033256910553796,0
2017-11-24,0.9979296479902618,1.000621483322975,0
2017-11-27,0.9929460582376337,0.9979296479902618,0
2017-11-28,0.9914333474418439,0.9929460582376337,0
2017-11-29,1.0006322233797214,0.9914333474418439,0
2017-11-30,1.0235888374052233,1.0006322233797214,0
2017-12-01,0.9691358011990041,1.0235888374052233,0
2017-12-04,1.0106157117034273,0.9691358011990041,0
2017-12-05,0.9911765122343072,1.0106157117034273,1
2017-12-07,0.9978805002119542,0.9911765122343072,0
2017-12-08,1.0036108324719273,0.9978805002119542,0
2017-12-11,1.0078306666666668,1.0036108324719273,0
2017-12-13,1.0056698867213332,1.0078306666666668,0
2017-12-14,1.0096053249030137,1.0056698867213332,-1
2017-12-15,1.002275098336095,1.0096053249030137,0
