Date,cociente-Open-num-0-den-1,cociente-Open-num-1-den-2,Clase
2016-06-28,1.0042411384875256,1.006515412559668,0
2016-06-29,1.0022226716060159,1.0042411384875256,0
2016-06-30,1.0088711909514305,1.0022226716060159,0
2016-07-01,1.0090129694872292,1.0088711909514305,0
2016-07-04,0.9941176255286438,1.0090129694872292,0
2016-07-05,1.0056979617423194,0.9941176255286438,1
2016-07-06,0.9925909782652208,1.0056979617423194,0
2016-07-07,0.9923161798532641,0.9925909782652208,0
2016-07-08,1.0061946680045426,0.9923161798532641,0
2016-07-11,0.9997801451187337,1.0061946680045426,0
2016-07-12,1.0156146686691296,0.9997801451187337,0
2016-07-13,1.00303161541793,1.0156146686691296,0
2016-07-14,0.997409348013817,1.00303161541793,0
2016-07-15,1.003030281319691,0.997409348013817,0
2016-07-18,1.0043159473457057,1.003030281319691,0
2016-07-19,1.0034379028053737,1.0043159473457057,0
2016-07-20,1.0064239613185446,1.0034379028053737,0
2016-07-21,1.0138298297872341,1.0064239613185446,-1
2016-07-22,0.9913955932257884,1.0138298297872341,0
2016-07-25,1.005080397752735,0.9913955932257884,0
2016-07-26,0.9875736941870261,1.005080397752735,0
2016-07-27,1.002985711302745,0.9875736941870261,1
2016-07-28,0.9927705718216154,1.002985711302745,0
2016-07-29,0.9952881129853955,0.9927705718216154,0
2016-08-01,1.001506348149207,0.9952881129853955,0
2016-08-03,0.9950580147172751,1.001506348149207,0
2016-08-04,1.0095011658496833,0.9950580147172751,0
2016-08-05,1.003636320855615,1.0095011658496833,0
2016-08-08,1.003623231185986,1.003636320855615,0
2016-08-09,0.9861966234869398,1.003623231185986,0
2016-08-10,1.0249784458436357,0.9861966234869398,0
2016-08-11,1.0010505042458195,1.0249784458436357,0
2016-08-12,1.0092339555410723,1.0010505042458195,0
2016-08-15,1.00436679143273,1.0092339555410723,0
2016-08-16,1.0043478054730395,1.00436679143273,-1
2016-08-17,0.9940219127611593,1.0043478054730395,0
2016-08-18,1.0072583781157531,0.9940219127611593,0
2016-08-19,0.9964999382334775,1.0072583781157531,0
2016-08-22,1.0008263842633724,0.9964999382334775,0
2016-08-23,0.9973163087802706,1.0008263842633724,0
2016-08-24,0.9873732149167209,0.9973163087802706,0
2016-08-25,1.0010481970430147,0.9873732149167209,0
2016-08-26,1.0029319162303665,1.0010481970430147,1
2016-08-29,0.9935268948324681,1.0029319162303665,0
2016-08-30,1.0035728876177854,0.9935268948324681,0
2016-08-31,0.9995811518324607,1.0035728876177854,0
2016-09-01,1.0,0.9995811518324607,0
2016-09-02,1.0035617431384873,1.0,-1
2016-09-05,1.0010438204157068,1.0035617431384873,0
2016-09-06,1.0029196871132495,1.0010438204157068,0
2016-09-07,0.9908505302557704,1.0029196871132495,0
2016-09-08,0.9865686469436034,0.9908505302557704,0
2016-09-09,1.0134014257988269,0.9865686469436034,0
2016-09-12,0.9760705494557211,1.0134014257988269,0
2016-09-13,1.0,0.9760705494557211,0
2016-09-14,0.9956989032258065,1.0,1
2016-09-15,0.9939525052689526,0.9956989032258065,0
2016-09-19,1.0015210777922643,0.9939525052689526,0
2016-09-20,1.0008678889129963,1.0015210777922643,0
2016-09-21,1.006720095236937,1.0008678889129963,0
2016-09-22,1.014211865077775,1.006720095236937,0
2016-09-23,1.0159235675551408,1.014211865077775,0
2016-09-26,0.9979101775511046,1.0159235675551408,0
2016-09-27,0.9905758952879581,0.9979101775511046,0
2016-09-28,1.0114165118692708,0.9905758952879581,0
2016-09-29,1.006061893812709,1.0114165118692708,0
2016-09-30,0.9817161649342164,1.006061893812709,0
2016-10-03,0.9989418201058201,0.9817161649342164,0
2016-10-04,1.0076271184824763,0.9989418201058201,0
2016-10-05,1.0092514506044692,1.0076271184824763,0
2016-10-06,1.0,1.0092514506044692,0
2016-10-07,0.9979167083333333,1.0,0
2016-10-10,0.9926930483217934,0.9979167083333333,0
2016-10-11,1.0134595165816933,0.9926930483217934,0
2016-10-12,0.9925296325488614,1.0134595165816933,0
2016-10-13,0.9941458710371787,0.9925296325488614,0
2016-10-19,1.0134595165816933,0.9941458710371787,0
2016-10-20,1.0033201702286816,1.0134595165816933,0
2016-10-21,0.9923475074394005,1.0033201702286816,-1
2016-10-24,1.007711504793664,0.9923475074394005,0
2016-10-25,1.0045501966721901,1.007711504793664,0
2016-10-26,0.9878525838995263,1.0045501966721901,0
2016-10-27,0.9954147144643601,0.9878525838995263,0
2016-10-28,1.0067002515368615,0.9954147144643601,0
2016-10-31,0.998128119878198,1.0067002515368615,0
2016-11-01,1.000625088534066,0.998128119878198,0
2016-11-03,0.9847980216576426,1.000625088534066,1
2016-11-04,0.9917530346425664,0.9847980216576426,-1
2016-11-08,1.0300639432808554,0.9917530346425664,0
2016-11-09,0.9521837931653117,1.0300639432808554,0
