archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,3525.458625000022
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-4218.633324052456
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,8377.514575301271
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-3903.1303405874905
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,4280.82407710626
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-5593.276141736236
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-907.4675338049509
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,7879.53638719876
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3718.522902247501
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,6869.407173247489
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3549.4989170475
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-5643.21675419499
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,4241.227517284996
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,3378.6468053100148
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-10033.361863499968
