"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2009-02-17","2009-02-18","Compra",79.30777550125,"IF Adj.Close.RSI.14 is [-Inf,31.2] THEN  is 1; (supportSize=3; laplace=0.8)",3.74017420774618
"2009-02-26","2009-02-27","Venta por banda inferior",74.563125,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)",3.6322172106854
"2009-02-27","2009-03-02","Compra",72.32536300125,"IF Adj.Close.RSI.14 is [-Inf,31.2] THEN  is 1; (supportSize=3; laplace=0.8)",3.80062895444306
"2009-03-13","2009-03-16","Venta por banda superior",76.69777450125,"IF Adj.Close.RSI.14 is (59.5, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.97597308726663
"2009-03-16","2009-03-17","Compra",77.0972614975,"IF MFI.14 is (41.3,44] THEN  is 1; (supportSize=2; laplace=0.75)",2.80362255958837
"2009-03-23","2009-03-24","Venta por banda superior",81.23141399625,"IF Adj.Close.RSI.14 is (59.5, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.029595646855
"2009-03-30","2009-03-31","Compra",80.26516500625,"IF Williams.R.14 is (-164,-138] THEN  is 1; (supportSize=2; laplace=0.75)",2.78739039217407
"2009-04-02","2009-04-03","Venta por banda superior",83.26631100375,"IF Adj.Close.RSI.14 is (59.5, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.06698603902907
"2009-05-08","2009-05-11","Compra",91.8039385025,"IF Williams.R.14 is (-164,-138] THEN  is 1; (supportSize=2; laplace=0.75)",2.75719479217893
"2009-05-12","2009-05-13","Venta por banda inferior",89.0318634975,"IF Adj.Close.RSI.14 is (59.5, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.03679043903393
"2009-05-20","2009-05-21","Compra",89.25257750625,"IF MFI.14 is (41.3,44] THEN  is 1; (supportSize=2; laplace=0.75)",2.85753328833918
"2009-05-29","2009-06-01","Venta por banda superior",94.0642490025,"IF Adj.Close.RSI.14 is (59.5, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.09070116778474
