archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,-4862.023858459918
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-3326.5341322849417
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,6243.433148340038
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-2467.8611933073967
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,9724.55472416005
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-3194.927638119971
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-1414.2119953299393
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,4451.296524000026
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,-4399.443265887481
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,1403.8223802200323
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,2955.434855062511
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-4246.505123084954
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,2703.187021400044
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,-2940.0877252374944
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-4707.71829091241
