archivo,totret
2_naftrac_2013-04-05_2013-08-09_90_predicciones.csv,6646.930930362527
3_naftrac_2013-05-20_2013-09-23_90_predicciones.csv,4432.149391831297
4_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,1399.6370634087762
5_naftrac_2013-08-12_2013-12-18_90_predicciones.csv,-486.200235436185
6_naftrac_2013-09-24_2014-02-05_90_predicciones.csv,-1704.3811920124608
7_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-2833.4544694787023
8_naftrac_2013-12-19_2014-05-06_90_predicciones.csv,-3802.269122249946
9_naftrac_2014-02-06_2014-06-17_90_predicciones.csv,3784.108890163784
10_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,7433.730007421269
11_naftrac_2014-05-07_2014-09-18_90_predicciones.csv,7472.161440270009
12_naftrac_2014-06-18_2014-10-31_90_predicciones.csv,-1470.5394253024417
13_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-5251.764671568704
14_naftrac_2014-09-19_2015-02-13_90_predicciones.csv,-3933.140104581234
15_naftrac_2014-11-03_2015-03-31_90_predicciones.csv,3399.429782710017
16_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,9033.842891990007
17_naftrac_2015-02-16_2015-06-30_90_predicciones.csv,4154.817463802485
18_naftrac_2015-04-01_2015-08-12_90_predicciones.csv,-3167.3281712474854
19_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-10965.084147483705
20_naftrac_2015-07-02_2015-11-10_90_predicciones.csv,-5724.388483163745
21_naftrac_2015-08-13_2015-12-24_90_predicciones.csv,-5904.014933849944
22_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-1617.6129869774459
23_naftrac_2015-11-11_2016-03-29_90_predicciones.csv,-2243.4378648074958
24_naftrac_2015-12-28_2016-05-13_90_predicciones.csv,2614.207671211255
25_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,-3464.579056609962
26_naftrac_2016-03-30_2016-08-09_90_predicciones.csv,3520.505964449994
27_naftrac_2016-05-16_2016-09-21_90_predicciones.csv,3847.594652987518
28_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3718.522902247501
29_naftrac_2016-08-10_2016-12-26_90_predicciones.csv,-3051.1672822775004
30_naftrac_2016-09-22_2017-02-08_90_predicciones.csv,716.0805678499971
31_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,8430.212326124974
32_naftrac_2016-12-27_2017-05-11_90_predicciones.csv,9554.079561735018
33_naftrac_2017-02-09_2017-06-23_90_predicciones.csv,4265.56819287256
34_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3875.3280010612734
35_naftrac_2017-05-12_2017-09-15_90_predicciones.csv,300.2867785887542
36_naftrac_2017-06-26_2017-10-27_90_predicciones.csv,-1485.24371683747
37_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-6594.490340814985
38_naftrac_2017-09-18_2018-01-30_90_predicciones.csv,-469.2502249999952
39_naftrac_2017-10-30_2018-03-14_90_predicciones.csv,3601.4454048875155
40_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,684.9379860000005
41_naftrac_2018-01-31_2018-06-13_90_predicciones.csv,-9189.412255987494
42_naftrac_2018-03-15_2018-07-25_90_predicciones.csv,-430.3372284787166
43_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,206.87261341501005
44_naftrac_2018-06-14_2018-10-17_90_predicciones.csv,792.0502879799951
45_naftrac_2018-07-26_2018-12-04_90_predicciones.csv,-15108.963194429993
46_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-11330.011412269958
