archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,3743.2902749450213
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-2534.1013618612296
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,8069.407909620008
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-2491.2935407349846
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,9029.488153538767
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-4470.478967592484
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-1404.699709404944
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,-1.110456487452005
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3718.522902247501
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,6275.903052067489
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3599.485019445003
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-6279.54844512999
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,4220.601968000004
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,1281.1437053100283
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-10254.77253055498
