"fechaSen","fechaEjec","accion","precioEjec","regla"
"2011-07-28","2011-07-29","Compra",129.583152005,"IF Adj.Close.RSI.14 is (33.3,39.9] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-02","2011-08-03","Venta por banda inferior",124.60769850375,"IF Williams.R.14 is (-333,-287] and Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-03","2011-08-04","Compra",122.64585050125,"IF MFI.14 is [-Inf,36.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-19","2011-08-22","Venta por banda inferior",113.53545349125,"IF MFI.14 is (36.2,42] and Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-23","2011-08-24","Compra",117.372697995,"IF Williams.R.14 is (-287, Inf] and Comm.Chan.20.0.015 is (-62.5,-29.3] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-30","2011-08-31","Venta por banda superior",122.09898999375,"IF Comm.Chan.20.0.015 is (70.3,104] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-09-02","2011-09-06","Compra",116.05942550125,"IF Comm.Chan.20.0.015 is (3.9,37.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-15","2011-09-16","Venta por banda superior",120.84213799875,"IF Comm.Chan.20.0.015 is (70.3,104] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-09-21","2011-09-22","Compra",113.0368885025,"IF Dif.Aroon.25 is (22,41] and Adj.Close.RSI.14 is (39.9,46.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-10-12","2011-10-13","Venta por banda superior",119.6950154925,"IF Comm.Chan.20.0.015 is (70.3,104] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-11-01","2011-11-02","Compra",123.90398900375,"IF Comm.Chan.20.0.015 is (3.9,37.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-11-22","2011-11-23","Venta por banda inferior",117.5803125,"IF MFI.14 is (36.2,42] and Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-11-23","2011-11-25","Compra",117.2423719925,"IF MFI.14 is [-Inf,36.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-12-02","2011-12-02","Venta fin periodo",125.32589950125,"No aplica"
