"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-02-06","2009-02-09","Compra",87.2475739975,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-02-09","2009-02-10","Venta por banda inferior",84.528148005,"IF Comm.Chan.20.0.015 is (63.1,99.9] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-02-10","2009-02-11","Compra",83.43306500625,"IF Adj.Close.RSI.14 is (38.5,45.3] and MFI.14 is (47.7,54.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-02-13","2009-02-17","Venta por banda inferior",80.86233600375,"IF MFI.14 is (54.2,60.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-02-17","2009-02-18","Compra",79.30777550125,"IF Adj.Close.RSI.14 is (24.8,31.6] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-02-20","2009-02-23","Venta por banda inferior",76.23892150875,"IF Williams.R.14 is (-225,-201] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-02-23","2009-02-24","Compra",76.5158094925,"IF MFI.14 is (34.6,41.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-03-10","2009-03-11","Venta por banda inferior",72.6080259975,"IF MFI.14 is (28.1,34.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-03-11","2009-03-12","Compra",74.04465050125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-03-16","2009-03-17","Venta por banda superior",76.7127365025,"IF Dif.Aroon.25 is [-Inf,-65] and Comm.Chan.20.0.015 is (26.2,63.1] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-17","2009-03-18","Compra",79.1824635025,"IF Williams.R.14 is (-128, Inf] and Comm.Chan.20.0.015 is (26.2,63.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-03-25","2009-03-26","Venta por banda superior",82.10422649625,"IF Comm.Chan.20.0.015 is (63.1,99.9] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-03-30","2009-03-31","Compra",80.26516500625,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-04-02","2009-04-03","Venta por banda superior",83.26631100375,"IF Comm.Chan.20.0.015 is (63.1,99.9] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-04-03","2009-04-06","Compra",83.4932125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-04-16","2009-04-17","Venta por banda superior",86.67776299875,"IF Dif.Aroon.25 is (73, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-04-17","2009-04-20","Compra",85.40798699875,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-05-01","2009-05-04","Venta por banda superior",89.43584950125,"IF Comm.Chan.20.0.015 is (63.1,99.9] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-05-06","2009-05-07","Compra",91.94428800125,"IF Williams.R.14 is (-177,-153] THEN  is 1; (supportSize=3; laplace=0.8)"
"2009-05-12","2009-05-13","Venta por banda inferior",89.0318634975,"IF Comm.Chan.20.0.015 is (63.1,99.9] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-05-20","2009-05-21","Compra",89.25257750625,"IF Dif.Aroon.25 is (50,73] and MFI.14 is (41.1,47.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-06-01","2009-06-02","Venta por banda superior",94.5630029925,"IF Dif.Aroon.25 is (73, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
