"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-06-08","2009-06-09","Compra",94.816447995,"IF MFI.14 is (51.6,58.9] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2009-06-22","2009-06-23","Venta por banda inferior",89.14158500625,"IF MFI.14 is (44.2,51.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-06-23","2009-06-24","Compra",90.56585,"IF MFI.14 is (51.6,58.9] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2009-07-07","2009-07-08","Venta por banda inferior",87.68025149625,"IF MFI.14 is (44.2,51.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-07-10","2009-07-13","Compra",89.1021969925,"IF MFI.14 is (36.9,44.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-15","2009-07-16","Venta por banda superior",93.4308384975,"IF Williams.R.14 is (-278,-242] and Adj.Close.RSI.14 is (63.5,71] THEN  is -1; (supportSize=3; laplace=0.8)"
"2009-07-16","2009-07-17","Compra",94.16482550125,"IF MFI.14 is (36.9,44.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-24","2009-07-27","Venta por banda superior",97.6253240025,"IF Adj.Close.RSI.14 is (71, Inf] and MFI.14 is (58.9,66.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-07-27","2009-07-28","Compra",97.95928800125,"IF Comm.Chan.20.0.015 is (99.8,140] and MFI.14 is (66.2, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-08-20","2009-08-21","Venta por banda superior",102.1190625,"IF Dif.Aroon.25 is (72.5, Inf] and Comm.Chan.20.0.015 is (20.2,60] and Adj.Close.RSI.14 is (56,63.5] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-08-21","2009-08-24","Compra",103.52817149125,"IF MFI.14 is (51.6,58.9] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2009-09-02","2009-09-03","Venta por banda inferior",99.92954650875,"IF MFI.14 is (44.2,51.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-09-03","2009-09-04","Compra",101.57329949875,"IF MFI.14 is (51.6,58.9] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2009-09-14","2009-09-15","Venta por banda superior",105.17141399625,"IF Adj.Close.RSI.14 is (71, Inf] and MFI.14 is (58.9,66.2] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-09-15","2009-09-16","Compra",106.80133699875,"IF Dif.Aroon.25 is (72.5, Inf] and Williams.R.14 is (-314,-278] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-10-01","2009-10-02","Venta por banda inferior",102.288635505,"IF MFI.14 is (29.5,36.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-10-06","2009-10-07","Compra",105.753727005,"IF Comm.Chan.20.0.015 is (-19.7,20.2] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-10-13","2009-10-13","Venta fin periodo",106.96691299875,"No aplica"
