"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-05-03","2018-05-04","Compra",47.06236199875,"IF Adj.Close.RSI.14 is (25.1,32.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-05-23","2018-05-24","Venta por banda inferior",45.5857490025,"IF Williams.R.14 is (-109,-95.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-05-24","2018-05-25","Compra",45.5185135025,"IF Adj.Close.RSI.14 is (25.1,32.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-06-28","2018-06-29","Venta por banda superior",47.2415990025,"IF Adj.Close.RSI.14 is (56,63.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-07-04","2018-07-05","Compra",47.90446199875,"IF Williams.R.14 is (-56.7,-43.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-07-24","2018-07-25","Venta por banda superior",49.61564950125,"IF Comm.Chan.20.0.015 is (58.7,91] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-07-25","2018-07-26","Compra",49.84430150375,"IF Williams.R.14 is (-56.7,-43.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2018-08-15","2018-08-16","Venta por banda inferior",48.02463799875,"IF Williams.R.14 is (-109,-95.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-08-16","2018-08-17","Compra",48.2152364975,"IF Adj.Close.RSI.14 is (25.1,32.8] THEN  is 1; (supportSize=3; laplace=0.8)"
"2018-08-24","2018-08-27","Venta por banda superior",50.104425,"IF Comm.Chan.20.0.015 is (58.7,91] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-08-27","2018-08-28","Compra",50.3706135025,"IF Dif.Aroon.25 is (23,46] and Comm.Chan.20.0.015 is (91, Inf] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-09-05","2018-09-05","Venta fin periodo",48.5932125,"No aplica"
