"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-06","2014-08-07","Compra",44.4859375,"IF MFI.14 is (40.2,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-03","2014-09-08","Venta por banda superior",46.23412350375,"IF MFI.14 is (64.5, Inf] and Comm.Chan.20.0.015 is (90.6,121] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-09-11","2014-09-12","Compra",45.75911300125,"IF MFI.14 is (60.4,64.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-09-30","2014-10-02","Venta por banda inferior",44.14935049875,"IF Comm.Chan.20.0.015 is [-Inf,-63.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-03","2014-10-06","Compra",45.09245150375,"IF MFI.14 is (48.3,52.3] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-09","2014-10-10","Venta por banda inferior",43.6007240025,"IF Comm.Chan.20.0.015 is [-Inf,-63.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-23","2014-10-24","Compra",43.8192739975,"IF Comm.Chan.20.0.015 is (-32.5,-1.71] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-08","2014-12-09","Venta por banda inferior",42.294,"IF Comm.Chan.20.0.015 is [-Inf,-63.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-09","2014-12-10","Compra",41.87943900375,"IF MFI.14 is (40.2,44.3] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-15","2014-12-16","Venta por banda inferior",40.09949850375,"IF Comm.Chan.20.0.015 is [-Inf,-63.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-18","2014-12-22","Compra",42.82178800125,"IF MFI.14 is (48.3,52.3] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-23","2014-12-23","Venta fin periodo",42.9323990025,"No aplica"
