Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2009-01-28,2.509912275789035,-178.03458155312748,-36.0,63.10807558253277,59.368049445760256,0
2009-01-29,-22.849760655562,-198.58175649913673,-36.0,57.432780722791435,46.60391703395435,1
2009-01-30,-53.66256126730815,-241.22550324768602,-36.0,57.077178365096586,40.51665266938497,0
2009-02-02,-68.44497358805106,-260.9676918741965,-36.0,57.151034905816566,39.64805811371224,0
2009-02-03,-43.81960748267077,-248.99513847732067,-36.0,56.37257086276032,45.86141458362641,0
2009-02-04,-28.19327710267146,-253.22685055203854,-36.00000000000001,57.66784868534643,44.013433562584986,0
2009-02-05,-64.05121248594808,-185.84984492163105,-36.0,56.61514960104217,50.91547977741259,0
2009-02-06,63.4807953743569,-166.6221134767789,-36.0,56.379483905499136,61.54656400415344,0
2009-02-09,99.4990703052661,-165.66486242555519,-36.0,63.614923868710065,62.019109752186125,-1
2009-02-10,2.510076399075908,-197.4981198619098,-36.0,53.90614191536642,42.14592612564523,0
2009-02-11,-30.271181047629657,-193.58883185254305,-28.0,61.771123718277636,44.65871305623638,1
2009-02-12,-49.95617523337934,-193.10994703128011,-28.0,62.42119443232912,44.99638444799255,-1
2009-02-13,-27.53677643628264,-200.29031328198428,-24.000000000000004,56.179163358673115,40.70000251657442,0
2009-02-17,-124.47905694191839,-228.53334356164982,-52.0,48.6311078993235,28.395038934797704,0
2009-02-18,-152.29425638265946,-232.77728909954496,-56.0,41.807551846405616,27.873231089838598,0
2009-02-19,-135.97508917482574,-239.70113871185737,-60.0,41.828766063303256,25.457940554709474,0
2009-02-20,-150.75151788408039,-205.62882993911202,-64.0,41.35720819777422,23.368802504293356,0
2009-02-23,-148.42996592273283,-204.35251644828645,-68.0,40.868770440227976,17.373267821304218,0
2009-02-24,-114.2651559904758,-186.80483090420827,-68.0,42.138853060917526,36.5603516538073,0
2009-02-25,-95.54745647079449,-190.587324625502,-68.0,41.34526362562578,34.56407983939381,0
