Date,Comm-Chan-20-0.015,Williams-R-14,Dif-Aroon-25,MFI-14,Adj Close-RSI-14,Clase
2018-01-04,149.91584883287751,-82.91013471366016,96.0,57.85608068034654,80.66249892862841,0
2018-01-05,169.52698937905762,-64.09713459624132,84.0,66.21631033241277,84.9518476441074,1
2018-01-08,160.7514316133814,-70.85895948131902,88.0,63.43471855234109,85.94548063123501,-1
2018-01-09,154.6447832496802,-67.68463591980755,92.0,62.52666780471894,87.1586712897337,0
2018-01-10,116.8536566517593,-72.47140384100562,92.0,63.226684285153404,81.64993871344264,1
2018-01-11,133.56885622788724,-54.29436559992774,96.0,70.53012149162394,86.38002750003031,0
2018-01-12,141.63052113706954,-46.8231826238431,96.0,71.3163235674765,89.25610888055292,0
2018-01-16,127.80392253177476,-61.583194801538994,92.0,69.13840701460968,79.08601236798175,0
2018-01-17,126.45822269420711,-42.32101889214555,84.0,75.09366641475624,84.68224624524284,0
2018-01-18,114.36846511473924,-45.74987875447555,84.0,67.06748740171756,80.27053128818926,-1
2018-01-19,109.94630776898157,-37.95995770221742,92.0,69.73135214160725,83.0276080601166,1
2018-01-22,118.14391435861792,-34.464082687202996,96.0,77.320209155113,86.83790550973693,0
2018-01-23,117.32436541094556,-38.27228150824525,96.0,77.60025798721682,87.67789936280718,0
2018-01-24,105.706653200502,-48.01323135312891,60.0,67.76305861050034,86.51013807083335,0
2018-01-25,96.13027832456379,-52.399756862745136,68.0,67.94981968474916,86.73247819493486,0
2018-01-26,111.54598747145398,-39.32941025786128,72.0,68.64772389285652,91.27180860344014,-1
2018-01-29,95.8728762632327,-52.92988500649711,72.0,62.658027800754056,74.28428033496554,0
2018-01-30,59.524908841630676,-73.83076518206563,72.0,55.323284124906515,55.85162944420949,0
2018-01-31,46.94405568502354,-82.72407795621015,72.0,61.22759948741089,56.449470275080394,0
2018-02-01,39.496064464415866,-97.61935003333669,72.0,55.91337676049456,54.50280618263677,0
2018-02-02,-40.892660741913666,-145.4061813363478,72.0,47.30641883962152,30.929182619290987,0
2018-02-05,-167.97293735610396,-118.43852791296338,-24.0,42.54706197870397,15.96026897188468,1
2018-02-06,-162.42784118951323,-80.61865608057975,-24.0,49.1731775459604,32.87935538958406,-1
2018-02-07,-109.5242592069956,-85.74851773145808,-24.0,47.71437233461552,30.866245903344037,0
2018-02-08,-163.637875914287,-116.39940951808927,-36.0,39.0962480075791,20.773852383577125,1
2018-02-09,-148.2827745768063,-89.00783378656674,-36.0,43.620206979387795,30.832443097040617,0
2018-02-12,-93.0247663394152,-77.82895150392574,-35.99999999999999,44.530303770798284,39.61047769469135,0
2018-02-13,-79.76940001002853,-75.90754875844434,-36.0,49.073123321219306,41.09309474447829,0
2018-02-14,-54.74588698840771,-65.45634357180644,-36.0,49.73441147013481,48.957960109315096,0
2018-02-15,-24.76171844020191,-55.1759915213357,-36.0,49.68909989703576,55.523389222092085,-1
2018-02-16,-7.7851586715292145,-52.54865557477184,-36.0,54.94231166994388,55.67634109914692,1
2018-02-20,-17.185407974048072,-55.8232803894931,-36.0,56.10621814554983,51.322386711771976,0
2018-02-21,-15.361513357003542,-59.8670039814201,-36.0,51.697435224082014,47.909612497516626,0
2018-02-22,-15.401180965167361,-54.450552623318046,-36.0,55.939123145182435,48.92562063219869,0
2018-02-23,9.558349737953497,-27.303972157358192,-36.0,61.99380858441889,60.00872733892009,-1
2018-02-26,46.536139358501785,-21.085095535227556,-36.00000000000001,72.1188838072554,66.26121743221522,0
2018-02-27,44.11055568430188,-36.944555608910264,-36.0,63.02092015946659,55.391519235862205,0
2018-02-28,21.784620237484617,-47.437434170710986,-36.0,64.52222449373633,48.09793587304186,0
2018-03-01,-17.339407988407146,-62.34667172307408,-36.0,66.79189388658202,39.55822502985253,1
2018-03-02,-25.22270815369263,-86.07101537432582,-36.0,64.06053024115157,43.59523254227861,0
2018-03-05,21.605231577850084,-75.61705097656866,-32.0,63.082801261798764,51.94197662098386,-1
2018-03-06,41.040835053454146,-76.10573853327864,-24.0,63.08580976061947,53.69612192060351,1
2018-03-07,30.70260571288881,-79.60842002478562,-24.000000000000004,56.69686422685847,53.3704417952451,0
2018-03-08,49.2668632397106,-70.42133173560357,-20.0,55.43668865782364,57.3144958895254,0
2018-03-09,101.54371314966497,-37.22233877063604,80.0,54.050684096557276,68.44367078447624,0
