archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,1310.1885671250368
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-5794.475966447465
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,8569.285979669994
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-3716.67156270743
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,11223.952315380026
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-5993.231613439986
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,-5835.384441884972
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,7478.686667855006
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,2106.11081670502
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,-411.1593179999873
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3664.848858910008
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-6532.748567684987
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,-2364.041990897414
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,3790.5445773175115
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-14682.535073499925
