"fechaSen","fechaEjec","accion","precioEjec","regla"
"2015-07-21","2015-07-22","Compra",211.85832650375,"IF Comm.Chan.20.0.015 is (53.7,84.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-08-26","2015-08-27","Venta por banda inferior",196.82171499375,"IF Comm.Chan.20.0.015 is (-137,-51.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-09-03","2015-09-04","Compra",193.2168385025,"IF Comm.Chan.20.0.015 is (-51.4,-21] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-09-16","2015-09-17","Venta por banda superior",200.5822865025,"IF Comm.Chan.20.0.015 is (25.7,44.4] THEN  is -1; (supportSize=2; laplace=0.75)"
"2015-09-17","2015-09-18","Compra",197.31205,"IF Comm.Chan.20.0.015 is (53.7,84.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-09-25","2015-09-28","Venta por banda inferior",189.30056399625,"IF Comm.Chan.20.0.015 is (-137,-51.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-09-28","2015-09-29","Compra",188.8058364975,"IF Comm.Chan.20.0.015 is [-Inf,-137] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-10-08","2015-10-09","Venta por banda superior",200.736898005,"IF Comm.Chan.20.0.015 is (84.4, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2015-10-13","2015-10-14","Compra",200.40476099625,"IF Comm.Chan.20.0.015 is (53.7,84.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2015-10-28","2015-10-29","Venta por banda superior",208.21815548625,"IF Comm.Chan.20.0.015 is (84.4, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
