"fechaSen","fechaEjec","accion","precioEjec","regla"
"2012-08-22","2012-08-23","Compra",141.3123989975,"IF Williams.R.14 is (-299,-283] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-09-13","2012-09-14","Venta por banda superior",147.066410505,"IF Comm.Chan.20.0.015 is (102, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2012-09-14","2012-09-17","Compra",147.14694849625,"IF Williams.R.14 is (-254,-235] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-10-23","2012-10-24","Venta por banda inferior",141.09637948875,"IF Comm.Chan.20.0.015 is [-Inf,-124] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2012-10-31","2012-11-01","Compra",142.62066199875,"IF Comm.Chan.20.0.015 is (-101,-42.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-11-08","2012-11-09","Venta por banda inferior",138.14876499375,"IF Comm.Chan.20.0.015 is [-Inf,-124] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2012-11-09","2012-11-12","Compra",138.73096500625,"IF Williams.R.14 is (-299,-283] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2012-12-17","2012-12-18","Venta por banda superior",144.28338400875,"IF Comm.Chan.20.0.015 is (30.8,81.7] THEN  is -1; (supportSize=2; laplace=0.75)"
"2012-12-18","2012-12-19","Compra",145.27227850875,"IF Williams.R.14 is (-339,-332] THEN  is 1; (supportSize=2; laplace=0.75)"
"2012-12-26","2012-12-27","Venta por banda inferior",140.6475,"IF Comm.Chan.20.0.015 is (-42.1,-15.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2012-12-27","2012-12-28","Compra",140.99660899125,"IF Comm.Chan.20.0.015 is (-101,-42.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-01-02","2013-01-02","Venta fin periodo",145.0763950125,"No aplica"
