"fechaSen","fechaEjec","accion","precioEjec","regla"
"2009-06-16","2009-06-17","Compra",91.808952005,"IF Comm.Chan.20.0.015 is (-76.7,-13.3] THEN  is 1; (supportSize=4; laplace=0.666666666666667)"
"2009-07-06","2009-07-07","Venta por banda inferior",88.687725,"IF Dif.Aroon.25 is (-28,48] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-07","2009-07-08","Compra",88.11975150375,"IF Dif.Aroon.25 is (-71,-28] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-15","2009-07-16","Venta por banda superior",93.4308384975,"IF Comm.Chan.20.0.015 is (58.5,88.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-07-17","2009-07-20","Compra",94.97685150375,"IF Comm.Chan.20.0.015 is (115, Inf] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2009-07-29","2009-07-30","Venta por banda superior",98.9669625,"IF MFI.14 is (63.3,67.1] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2009-08-04","2009-08-05","Compra",100.47055150375,"IF Williams.R.14 is (-221,-199] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-09-14","2009-09-15","Venta por banda superior",105.17141399625,"IF Comm.Chan.20.0.015 is (58.5,88.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2009-09-15","2009-09-16","Compra",106.80133699875,"IF Williams.R.14 is [-Inf,-287] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-10-02","2009-10-05","Venta por banda inferior",103.2013490025,"IF Comm.Chan.20.0.015 is [-Inf,-76.7] THEN  is -1; (supportSize=3; laplace=0.6)"
"2009-10-05","2009-10-06","Compra",105.673525,"IF Comm.Chan.20.0.015 is (-76.7,-13.3] THEN  is 1; (supportSize=4; laplace=0.666666666666667)"
"2009-10-13","2009-10-13","Venta fin periodo",106.96691299875,"No aplica"
