"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-11-09","2010-11-10","Compra",121.71352901,"IF Comm.Chan.20.0.015 is (106,147] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-11-16","2010-11-17","Venta por banda inferior",117.9892875,"IF Williams.R.14 is (-464,-423] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-11-18","2010-11-19","Compra",120.094485495,"IF Williams.R.14 is (-423,-382] THEN  is 1; (supportSize=3; laplace=0.8)"
"2010-12-10","2010-12-13","Venta por banda superior",124.5478470075,"IF Williams.R.14 is (-301,-260] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-12-13","2010-12-14","Compra",125.071902005,"IF Comm.Chan.20.0.015 is (106,147] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-02-03","2011-02-04","Venta por banda superior",130.38820900875,"IF Comm.Chan.20.0.015 is (65.4,106] THEN  is -1; (supportSize=2; laplace=0.5)"
"2011-02-04","2011-02-07","Compra",132.24478098375,"IF MFI.14 is (57.6,65.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-03-14","2011-03-15","Venta por banda inferior",127.5952134975,"IF Comm.Chan.20.0.015 is [-Inf,-97.7] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-03-15","2011-03-16","Compra",127.2423155075,"IF Dif.Aroon.25 is [-Inf,-33.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-03-18","2011-03-18","Venta fin periodo",127.87451599125,"No aplica"
