"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-01-04","2013-01-07","Compra",146.1344219925,"IF Dif.Aroon.25 is (8,30] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-02-08","2013-02-11","Venta por banda superior",151.26588400875,"IF Williams.R.14 is (-447,-401] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-02-11","2013-02-12","Compra",152.334889505,"IF MFI.14 is (56.3,62.4] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-04-10","2013-04-11","Venta por banda superior",158.7271875,"IF Comm.Chan.20.0.015 is (129, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-04-11","2013-04-12","Compra",158.87619548875,"IF Williams.R.14 is (-311,-266] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-04-17","2013-04-18","Venta por banda inferior",154.09380349125,"IF Dif.Aroon.25 is (52,74] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-04-19","2013-04-22","Compra",156.03410899125,"IF Adj.Close.RSI.14 is (42.7,50.4] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-05-06","2013-05-07","Venta por banda superior",161.75459601,"IF Comm.Chan.20.0.015 is (129, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
