"fechaSen","fechaEjec","accion","precioEjec","regla"
"2010-02-24","2010-02-25","Compra",110.1196135025,"IF Comm.Chan.20.0.015 is (67.1,99.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-03-05","2010-03-08","Venta por banda superior",114.00926100375,"IF Williams.R.14 is (-304,-264] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-03-15","2010-03-16","Compra",116.29500999375,"IF Comm.Chan.20.0.015 is (67.1,99.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-04-14","2010-04-15","Venta por banda superior",120.95684850375,"IF Comm.Chan.20.0.015 is (99.5, Inf] THEN  is -1; (supportSize=2; laplace=0.5)"
"2010-04-16","2010-04-19","Compra",119.49800050125,"IF Comm.Chan.20.0.015 is (67.1,99.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-05","2010-05-06","Venta por banda inferior",110.7225,"IF Dif.Aroon.25 is (-38,-20] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2010-05-06","2010-05-07","Compra",111.86897550125,"IF Adj.Close.RSI.14 is [-Inf,30.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2010-06-08","2010-06-09","Venta por banda inferior",106.67264850375,"IF Williams.R.14 is (-304,-264] THEN  is -1; (supportSize=2; laplace=0.75)"
"2010-06-11","2010-06-14","Compra",110.53565250625,"IF Comm.Chan.20.0.015 is (-30.4,2.1] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2010-06-28","2010-06-29","Venta por banda inferior",105.26617749375,"IF Williams.R.14 is (-304,-264] THEN  is -1; (supportSize=2; laplace=0.75)"
