"fechaSen","fechaEjec","accion","precioEjec","regla"
"2015-11-11","2015-11-12","Compra",206.45485250625,"IF Comm.Chan.20.0.015 is (-15.7,28.9] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-12-31","2016-01-04","Venta por banda inferior",199.31047250625,"IF MFI.14 is (45.8,52] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-04","2016-01-05","Compra",201.47743599625,"IF Williams.R.14 is (-205,-181] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-06","2016-01-07","Venta por banda inferior",195.0262115025,"IF MFI.14 is (39.7,45.8] THEN  is -1; (supportSize=2; laplace=0.75)"
"2016-01-11","2016-01-12","Compra",193.3271135025,"IF Williams.R.14 is (-156,-132] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-14","2016-01-15","Venta por banda inferior",186.67214950125,"IF Dif.Aroon.25 is (-48,-24] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-01-15","2016-01-19","Compra",188.6253864975,"IF Williams.R.14 is (-156,-132] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-02-10","2016-02-11","Venta por banda inferior",182.1385134975,"IF MFI.14 is (45.8,52] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-02-12","2016-02-16","Compra",189.19180150375,"IF Williams.R.14 is (-156,-132] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-02-29","2016-03-01","Venta por banda superior",195.839176995,"IF MFI.14 is (45.8,52] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2016-03-08","2016-03-09","Compra",199.6077679825,"IF Comm.Chan.20.0.015 is (28.9,73.6] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2016-03-22","2016-03-22","Venta fin periodo",203.88900149625,"No aplica"
