"fechaSen","fechaEjec","accion","precioEjec","regla"
"2011-07-28","2011-07-29","Compra",129.583152005,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-02","2011-08-03","Venta por banda inferior",124.60769850375,"IF Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-03","2011-08-04","Compra",122.64585050125,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-05","2011-08-08","Venta por banda inferior",115.779825,"IF Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-08","2011-08-09","Compra",114.239885495,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-08-26","2011-08-29","Venta por banda superior",119.4456365025,"IF Comm.Chan.20.0.015 is (-29.3,3.9] THEN  is -1; (supportSize=2; laplace=0.5)"
"2011-09-02","2011-09-06","Compra",116.05942550125,"IF Comm.Chan.20.0.015 is (3.9,37.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-09-15","2011-09-16","Venta por banda superior",120.84213799875,"IF Comm.Chan.20.0.015 is (70.3,104] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-09-22","2011-09-23","Compra",113.37272550125,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-10-03","2011-10-04","Venta por banda inferior",109.7299884975,"IF MFI.14 is (47.8,53.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-10-04","2011-10-05","Compra",113.43287650375,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-10-07","2011-10-10","Venta por banda superior",118.35337250625,"IF MFI.14 is (47.8,53.5] THEN  is -1; (supportSize=2; laplace=0.75)"
"2011-11-01","2011-11-02","Compra",123.90398900375,"IF Comm.Chan.20.0.015 is (3.9,37.1] THEN  is 1; (supportSize=2; laplace=0.75)"
"2011-11-21","2011-11-22","Venta por banda inferior",119.01172250625,"IF Adj.Close.RSI.14 is [-Inf,33.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2011-11-22","2011-11-23","Compra",118.1696875,"IF Comm.Chan.20.0.015 is [-Inf,-95.7] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2011-12-02","2011-12-02","Venta fin periodo",125.32589950125,"No aplica"
