"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-05-03","2018-05-03","Compra",48.019752005,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-05-24","2018-05-24","Venta por banda inferior",45.655575,"IF cociente.Open.num.1.den.0 is (0.9937,0.9967] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-05-25","2018-05-25","Compra",45.6638739975,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-02","2018-07-02","Venta por banda superior",47.480998005,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-03","2018-07-03","Compra",47.017252005,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-09","2018-07-09","Venta por banda superior",48.8775,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-07-16","2018-07-16","Compra",48.220247995,"IF cociente.Open.num.2.den.0 is (1.011, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-28","2018-08-28","Venta por banda superior",50.2440740025,"IF cociente.Open.num.1.den.2 is (1.012, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-08-29","2018-08-29","Compra",50.3154739975,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-09-05","2018-09-05","Venta fin periodo",48.7677740025,"No aplica"
