"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-09-06","2018-09-06","Compra",48.881897995,"IF cociente.Open.num.2.den.0 is (1.011, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-10-23","2018-10-23","Venta por banda inferior",46.38375,"IF cociente.Open.num.1.den.2 is (1.012, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-10-24","2018-10-24","Compra",46.606227005,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-10-31","2018-10-31","Venta por banda inferior",44.3588259975,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-01","2018-11-01","Compra",44.2202760025,"IF cociente.Open.num.1.den.0 is (1.008,1.01] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-06","2018-11-06","Venta por banda superior",46.633125,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-07","2018-11-07","Compra",46.716497995,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-20","2018-11-20","Venta por banda inferior",42.1842759975,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-21","2018-11-21","Compra",42.0548760025,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2018-11-28","2018-11-28","Venta por banda inferior",39.979801995,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2018-12-11","2018-12-11","Compra",41.774172995,"IF cociente.Adj.Close.num.2.den.1 is (1.007, Inf] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2019-01-09","2019-01-09","Venta por banda superior",43.5907509975,"IF cociente.Open.num.1.den.0 is [-Inf,0.9892] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
