"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-11-05","2013-11-05","Compra",41.002252005,"IF cociente.Open.num.1.den.0 is (1.006, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-11-11","2013-11-11","Venta por banda inferior",39.750373005,"IF cociente.Open.num.1.den.0 is (0.9936,1.001] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-11-12","2013-11-12","Compra",39.749127005,"IF cociente.Open.num.1.den.0 is (1.004,1.006] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-11-25","2013-11-25","Venta por banda superior",41.146875,"IF cociente.Open.num.1.den.0 is (0.9936,1.001] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-11-26","2013-11-26","Compra",41.1025,"IF cociente.Open.num.1.den.0 is (1.006, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-12-26","2013-12-26","Venta por banda superior",42.633151995,"IF cociente.Open.num.1.den.0 is [-Inf,0.9903] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-12-27","2013-12-27","Compra",42.7967239975,"IF cociente.Open.num.1.den.0 is (1.001,1.003] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-01-28","2014-01-28","Venta por banda inferior",40.8975,"IF cociente.Open.num.1.den.0 is (0.9936,1.001] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-01-29","2014-01-29","Compra",40.5511260025,"IF cociente.Open.num.1.den.0 is (1.006, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-03-03","2014-03-03","Venta por banda inferior",38.40375,"IF cociente.Open.num.1.den.2 is (1.0054, Inf] THEN  is -1; (supportSize=3; laplace=0.8)"
