"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2011-07-28",130.600006,131.770004,130.009995,130.220001,111.801338,207939900,1
"2011-07-29",128.910004,130.550003,127.970001,129.330002,111.037201,307038400,0
"2011-08-01",130.839996,130.960007,127.529999,128.779999,110.565033,325790900,0
"2011-08-02",127.809998,128.5,125.489998,125.489998,107.740341,346653800,-1
"2011-08-03",125.660004,126.309998,123.529999,126.169998,108.324181,370830800,1
"2011-08-04",124.419998,124.620003,120.059998,120.260002,103.25013,520721800,0
"2011-08-05",121.760002,122.07,116.860001,120.080002,103.095558,655619200,-1
"2011-08-08",116.910004,120.120003,112.019997,112.260002,96.381645,702263900,1
"2011-08-09",114.07,117.639999,110.269997,117.480003,100.863312,717828700,0
"2011-08-10",115.260002,116.279999,111.949997,112.290001,96.407394,662607400,0
"2011-08-11",113.260002,118.919998,112.32,117.330002,100.734528,487979700,0
"2011-08-12",118.400002,119.209999,117.279999,118.120003,101.412781,313731600,-1
"2011-08-15",119.190002,120.739998,119,120.620003,103.559166,258810600,0
"2011-08-16",119.470001,120.690002,118.309998,119.589996,102.67485,294095200,0
"2011-08-17",120.25,121.199997,118.720001,119.669998,102.743561,238201100,1
"2011-08-18",116.5,119.709999,113.389999,114.510002,98.313393,512956300,0
"2011-08-19",112.959999,115.879997,112.5,112.639999,96.707901,428281300,0
"2011-08-22",115.169998,115.230003,112.410004,112.730003,96.785179,275090600,0
"2011-08-23",113.150002,116.57,112.580002,116.440002,99.970436,331136600,0
"2011-08-24",116.190002,118.239998,115.919998,118.080002,101.378441,246869700,0
"2011-08-25",118.730003,119.400002,115.870003,116.279999,99.833046,312365400,0
"2011-08-26",115.690002,118.510002,113.849998,117.970001,101.283997,314495900,0
"2011-08-29",119.559998,121.43,118.059998,121.360001,104.194511,190977200,0
"2011-08-30",120.830002,122.43,119.260002,121.68,104.469269,241315700,-1
"2011-08-31",122.459999,123.510002,121.300003,122.220001,104.932869,301828400,0
"2011-09-01",122.290001,123.400002,120.779999,120.940002,103.833931,254585900,0
"2011-09-02",118.419998,120.870003,117.43,117.849998,101.180992,255517200,0
"2011-09-06",114.389999,117.160004,114.379997,116.989998,100.442619,285130500,1
"2011-09-07",118.760002,120.339996,118.360001,120.290001,103.275856,209803200,0
"2011-09-08",119.57,120.940002,118.769997,119.040001,102.20266,250568200,0
"2011-09-09",117.68,119.059998,115.279999,115.919998,99.523956,380195100,0
"2011-09-12",114.470001,116.760002,114.050003,116.669998,100.167892,305793500,0
"2011-09-13",117.050003,118.18,116.220001,117.739998,101.08654,272514700,0
"2011-09-14",118.339996,120.800003,116.720001,119.370003,102.486,319389500,0
"2011-09-15",120.650002,121.470001,119.400002,121.43,104.254608,326777200,0
"2011-09-16",121.290001,121.970001,120.32,121.519997,104.871643,284528300,0
"2011-09-19",119.529999,120.93,118.720001,120.309998,103.827423,241517000,0
"2011-09-20",120.82,121.989998,120.010002,120.169998,103.706604,218932200,0
"2011-09-21",120.230003,120.599998,116.440002,116.629997,100.651596,316251300,0
"2011-09-22",113.25,114.209999,111.300003,112.860001,97.398094,513911300,0
"2011-09-23",112.110001,114.160004,112.019997,113.540001,97.984917,307242500,0
"2011-09-26",114.610001,116.400002,112.980003,116.239998,100.315041,260673700,0
