Date,cociente-Open-num-2-den-0,cociente-Adj Close-num-2-den-1,cociente-Open-num-1-den-0,cociente-Open-num-1-den-2,Clase
2014-07-23,0.9928967052896724,0.9956608205166759,0.9975314609571788,1.0046679132308676,0
2014-07-24,0.9958758386976226,0.9977849623419915,0.998340280658449,1.0024746478075512,0
2014-07-25,1.0020697865024946,0.9999498259881554,1.0037357060676604,1.0016624785894206,0
2014-07-28,1.0054106342387397,1.004703324609545,1.0016686944192124,0.9962781974925493,0
2014-07-29,0.9995962961053266,0.9995956385693908,0.9979310541245502,0.9983340854830449,0
2014-07-30,1.0005565444135556,1.0043157731311254,1.0026309335481185,1.0020732352870458,0
2014-07-31,1.013087250073681,0.999847701989652,1.0104288788383575,0.9973759701001763,0
2014-08-01,1.0264332989866358,1.0201462016686276,1.0158392346888163,0.989678760121794,0
2014-08-04,1.0142064917873825,1.0030647298765116,0.998392715258794,0.9844077348580965,0
2014-08-05,0.9972034801490374,0.9928309719445941,0.9988088503736244,1.0016098722643318,0
2014-08-06,1.009209324424628,1.0097914129284002,1.0104128773459637,1.0011925701558713,0
2014-08-07,1.0008292940724652,0.9996876116555071,0.9905151809835683,0.9896944332565168,0
2014-08-08,0.9981719106486818,1.0054441219439743,1.0077300477691926,1.0095756422501405,1
2014-08-11,0.9946899056828896,0.9885634638895536,0.9870598856160238,0.9923292475139501,0
2014-08-12,0.9888952327416186,0.9971101961841488,1.0018594080788212,1.0131097561278162,0
2014-08-13,0.998353018624073,1.0013953771141397,0.9965001182536459,0.9981440429027992,0
2014-08-14,0.992057783520029,0.9932765138481977,0.9955420630140998,1.003512173939816,0
2014-08-15,0.9889041177334752,0.9953004976537726,0.9933323306696579,1.0044778991782661,0
2014-08-18,0.991666671875,1.0002041141563287,0.9983231605946672,1.0067124255644102,0
2014-08-19,0.9930752374257024,0.9916903058022877,0.9947432621258242,1.0016796559185643,0
2014-08-20,0.99333741150155,0.9948082586662619,0.9985867201339269,1.005284517195866,0
2014-08-21,0.9937214323918114,0.9973355542877705,0.9951278265131915,1.0014152800528766,0
2014-08-22,0.9938797982116946,0.9970928410048485,0.9987458613172642,1.0048960277835661,0
2014-08-25,0.9947536574135788,1.0015562911584734,0.9960027830318916,1.0012557135216378,0
2014-08-26,0.9950581241445801,0.9949550900756894,0.9990515499520635,1.0040132588344188,0
2014-08-27,0.9985531406968616,0.9993509142030748,0.9995011175797427,1.0009493504594253,0
2014-08-28,1.0037076307171229,1.0003994086693022,1.0042086127402898,1.0004991314281522,0
2014-08-29,0.9999002045382919,1.0005498606234573,0.9957096482271336,0.9958090254486014,0
2014-09-02,0.9931332786329636,0.9971599446792888,0.9974125292460938,1.004308838204496,0
2014-09-03,0.9953818255193706,1.0004987250241952,0.9979640282559333,1.0025941831268772,-1
2014-09-04,1.0006473063263754,1.0005485404913166,1.00268875229414,1.0020401253816982,0
2014-09-05,1.0060448968980857,1.0014484630048444,1.0033471449602551,0.9973184577088474,0
2014-09-08,0.999601821616582,0.9955248812329622,0.9962671709761812,0.9966640210448919,0
2014-09-09,0.9988024250525935,1.002592159746812,1.0025447532050344,1.0037468152445104,0
2014-09-10,1.007471318519276,1.006371685377768,1.0049140602436868,0.9974617061264356,0
2014-09-11,1.0057208811016034,0.9962512668358008,1.0008028754794425,0.9951099696599975,0
2014-09-12,0.9966516092958038,0.998851648060861,0.9958520640923918,0.9991977686124675,0
2014-09-15,1.0005523197318271,1.0058758397404368,1.0047198332050646,1.0041652129439411,0
2014-09-16,1.007502165009304,1.0007538362512387,1.002769261352554,0.9953023389714442,1
2014-09-17,0.991980873796267,0.992517947140285,0.989241405802831,0.9972383862775982,0
2014-09-18,0.9863428685620637,0.9986548081273665,0.9970699394265498,1.0108756003681807,0
2014-09-19,0.9962782851076164,0.9946983758148529,0.999206019269432,1.0029386710576547,-1
2014-09-22,1.0050411528313106,1.0009011257650449,1.0058397702269097,1.000794611636896,0
2014-09-23,1.0155722980849977,1.0077828290098478,1.0096760221122418,0.9941941346924547,0
2014-09-24,1.0116643762959536,1.0057573774613846,1.0019692992010962,0.9904167060519079,0
2014-09-25,0.9969352892812854,0.9922329904769721,0.9949758840676808,0.9980345713160409,0
2014-09-26,1.006812384445537,1.01640015818231,1.0118962686105175,1.0050494851310159,0
2014-09-29,1.0144750053181701,0.9921170457986468,1.0025484200185792,0.9882435888148369,1
2014-09-30,0.9949921342000897,1.0018225809416939,0.9924629218224198,0.9974580579175097,-1
2014-10-01,0.9974580579175097,1.002638991372652,1.0050330707427515,1.0075943171395665,0
2014-10-02,1.0180760589480502,1.0137382517446478,1.012977670670737,0.9949921342000897,0
2014-10-03,1.005212612614924,0.9998456099614393,0.9923344232744326,0.9871885915687126,1
2014-10-06,0.9839870119385227,0.9891107366874604,0.99158810665021,1.0077247917091026,-1
2014-10-07,1.0020483101292927,1.0011717790806225,1.0105489400376328,1.0084832535741146,0
2014-10-08,1.020530594728515,1.0156782481395406,1.0098774579789382,0.9895611784648056,0
2014-10-09,0.9946518464355744,0.982811186235525,0.9849233078498109,0.9902191519368043,0
2014-10-10,1.0035289480146459,1.02023438726676,1.0188904455976913,1.015307478287932,0
2014-10-13,1.030820092325209,1.0115461839499496,1.0117084685395394,0.9814597872820272,0
2014-10-14,1.0226621592470242,1.0167014051266414,1.010826924008353,0.9884270331784003,0
2014-10-15,1.0286239084332705,0.9984551912220263,1.0176063616848916,0.989289042712258,0
2014-10-16,1.0292800178005026,1.0068121738569267,1.0114716815412617,0.9826982590245014,1
2014-10-17,0.9826982590245014,1.0008586209357233,0.9715529134014745,0.9886584253908312,0
2014-10-20,0.973050513659424,0.9883272668763184,1.0015414500201603,1.0292800178005026,0
2014-10-21,0.982992512943174,0.9903836491655156,0.9814796111767388,0.9984609223910512,0
2014-10-22,0.9676971407294451,0.980574017896163,0.9859574561811129,1.0188698660801077,0
2014-10-23,0.9848936282214991,1.0071618239555082,0.9989210204223878,1.0142425453865704,0
2014-10-24,0.9956978437900129,0.9885085786137504,0.9967733418693981,1.0010801450320426,0
2014-10-27,0.9943289172702992,0.9923636879581941,0.9975476625463171,1.0032371031558192,0
2014-10-28,0.9920231330954074,1.0013764465742065,0.9944618892326327,1.002458366197183,0
2014-10-29,0.985796993415306,0.9886597149656782,0.991286849791687,1.0055689522417401,0
2014-10-30,0.9961534821727555,1.001514458382663,1.0049094087973538,1.008789736502753,0
2014-10-31,0.9839924867875532,0.9936303733855637,0.9791852660282747,0.9951145757474504,0
2014-11-03,0.9785063587411487,0.9886935801150653,0.9993066610470153,1.0212571968695496,-1
2014-11-04,1.0027332058387557,0.9994548959981957,1.0034289221970665,1.0006938200054207,1
2014-11-05,0.9969389008520406,1.0034812578386278,0.9935321563875043,0.9965827951325554,0
2014-11-06,0.9942684766750753,0.9937234692678194,1.0007411136950497,1.0065099489441922,0
2014-11-07,0.9968991238558755,0.9960129839360522,0.9961608554034637,0.9992594351477044,0
2014-11-10,0.9951322353443741,0.9990655501439374,0.9989674157004764,1.0038539404311178,0
2014-11-11,0.9956385376422476,0.9968624877851842,0.9966676810415337,1.0010336516319698,0
2014-11-12,1.000147523969092,0.9990204811573841,1.0034914776447068,1.0033434604350608,0
2014-11-13,0.9995101587086568,1.0010786623196901,0.9960325333849425,0.9965206703569605,0
