"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-04","2014-08-04","Compra",44.2202760025,"IF cociente.Open.num.1.den.0 is (1,1.003] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-08","2014-09-08","Venta por banda superior",46.0745240025,"IF cociente.Open.num.2.den.0 is [-Inf,0.9841] and cociente.Open.num.1.den.2 is (1.008, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-09-10","2014-09-10","Compra",46.0849260025,"IF cociente.Open.num.1.den.0 is (1.007, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-29","2014-09-29","Venta por banda inferior",44.4386240025,"IF cociente.Adj.Close.num.2.den.1 is (0.992,0.9976] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-10-02","2014-10-02","Compra",44.691452005,"IF cociente.Open.num.1.den.0 is (1.003,1.007] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-10-17","2014-10-17","Venta por banda inferior",43.3413759975,"IF cociente.Open.num.2.den.0 is (0.9841,0.9914] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-10-20","2014-10-20","Compra",43.177675,"IF cociente.Open.num.1.den.0 is (1.007, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-11-03","2014-11-03","Venta por banda superior",44.8376259975,"IF cociente.Open.num.2.den.0 is (0.9841,0.9914] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-11-04","2014-11-04","Compra",45.042325,"IF cociente.Open.num.1.den.0 is (1,1.003] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-04","2014-12-04","Venta por banda inferior",42.882526995,"IF cociente.Adj.Close.num.2.den.1 is (0.9976,1.001] and cociente.Open.num.1.den.2 is (0.9945,0.9974] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-05","2014-12-05","Compra",43.0774260025,"IF cociente.Open.num.1.den.0 is (1,1.003] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-15","2014-12-15","Venta por banda inferior",41.3463759975,"IF cociente.Open.num.1.den.0 is (0.9959,0.9981] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-12-16","2014-12-16","Compra",39.9897239975,"IF cociente.Open.num.2.den.0 is (1.01, Inf] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-12-22","2014-12-22","Venta por banda superior",42.653098005,"IF cociente.Adj.Close.num.2.den.1 is [-Inf,0.9901] and cociente.Open.num.1.den.2 is (1.008, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
