"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-05-12","2008-05-13","Compra",140.66077249375,"IF MFI.14 is (50,51.6] and Williams.R.14 is [-Inf,-415] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-13","2008-06-16","Venta por banda inferior",135.8545125,"IF Comm.Chan.20.0.015 is (-114,-40.3] and Adj.Close.RSI.14 is (40.8,48.6] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-18","2008-06-19","Compra",134.70592750625,"IF MFI.14 is (34.1,40.4] and Adj.Close.RSI.14 is (32.8,40.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-27","2008-06-30","Venta por banda inferior",127.78474099125,"IF MFI.14 is (34.1,40.4] and Adj.Close.RSI.14 is [-Inf,32.8] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-06-30","2008-07-01","Compra",127.51800050125,"IF Adj.Close.RSI.14 is [-Inf,32.8] and MFI.14 is (40.4,43.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-11","2008-07-14","Venta por banda inferior",123.6401259975,"IF Dif.Aroon.25 is [-Inf,-68] and Williams.R.14 is (-321,-305] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-14","2008-07-15","Compra",122.05938499375,"IF Adj.Close.RSI.14 is [-Inf,32.8] and MFI.14 is (40.4,43.8] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-07-30","2008-07-31","Venta por banda superior",127.281001995,"IF Adj.Close.RSI.14 is (61.1,65.6] and MFI.14 is (51.6,56.6] THEN  is -1; (supportSize=2; laplace=0.75)"
"2008-08-01","2008-08-04","Compra",125.76362550125,"IF Adj.Close.RSI.14 is (48.6,50.3] and Dif.Aroon.25 is (36,68] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-15","2008-09-16","Venta por banda inferior",119.36085,"IF Dif.Aroon.25 is [-Inf,-68] and Williams.R.14 is (-321,-305] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
