"fechaSen","fechaEjec","accion","precioEjec","regla"
"2008-09-18","2008-09-19","Compra",125.9791635025,"IF Comm.Chan.20.0.015 is (-151,-127] and Dif.Aroon.25 is (-64,-52] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-09-22","2008-09-23","Venta por banda inferior",119.849623005,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-09-24","2008-09-25","Compra",120.4754405075,"IF Comm.Chan.20.0.015 is (-127,-89.9] and Adj.Close.RSI.14 is (34.6,44.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-09-26","2008-09-29","Venta por banda inferior",114.86711100375,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-10-01","2008-10-02","Compra",113.36771199875,"IF Comm.Chan.20.0.015 is (-127,-89.9] and Adj.Close.RSI.14 is (34.6,44.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2008-10-14","2008-10-15","Venta por banda inferior",93.5206134975,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-10-15","2008-10-16","Compra",90.8816364975,"IF Adj.Close.RSI.14 is (28.2,34.6] and MFI.14 is [-Inf,43.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-10-17","2008-10-20","Venta por banda superior",96.3535095075,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-10-24","2008-10-27","Compra",86.82151199875,"IF Adj.Close.RSI.14 is (28.2,34.6] and MFI.14 is [-Inf,43.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-10-28","2008-10-29","Venta por banda superior",94.398410505,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2008-10-29","2008-10-30","Compra",94.95680150375,"IF Dif.Aroon.25 is [-Inf,-80] and MFI.14 is [-Inf,43.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-11-03","2008-11-04","Venta por banda superior",98.5380375,"IF Adj.Close.RSI.14 is (53.5,59.5] and Comm.Chan.20.0.015 is (39.8,82.4] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2008-11-12","2008-11-13","Compra",87.12727449875,"IF Adj.Close.RSI.14 is (28.2,34.6] and MFI.14 is [-Inf,43.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2008-12-01","2008-12-02","Venta por banda inferior",83.55558700125,"IF Comm.Chan.20.0.015 is (-89.9,-41.8] THEN  is -1; (supportSize=3; laplace=0.8)"
"2009-01-21","2009-01-22","Compra",82.81151199875,"IF Comm.Chan.20.0.015 is (-127,-89.9] and Adj.Close.RSI.14 is (34.6,44.5] THEN  is 1; (supportSize=2; laplace=0.75)"
"2009-01-27","2009-01-27","Venta fin periodo",84.01443999375,"No aplica"
