"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-12-24","2014-12-26","Compra",43.12755,"IF cociente.Adj.Close.num.2.den.1 is [-Inf,0.9971] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-01-02","2015-01-06","Venta por banda inferior",41.07705,"IF cociente.Open.num.1.den.0 is (0.9918,0.9986] THEN  is -1; (supportSize=6; laplace=0.875)"
"2015-01-08","2015-01-09","Compra",42.516025,"IF cociente.Adj.Close.num.2.den.1 is [-Inf,0.9971] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-02-26","2015-02-27","Venta por banda superior",44.2790240025,"IF cociente.Open.num.2.den.0 is (0.992,1] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2015-02-27","2015-03-02","Compra",44.3004739975,"IF cociente.Adj.Close.num.2.den.1 is [-Inf,0.9971] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2015-03-10","2015-03-11","Venta por banda inferior",42.7029759975,"IF cociente.Open.num.1.den.0 is (0.9918,0.9986] THEN  is -1; (supportSize=6; laplace=0.875)"
"2015-03-11","2015-03-12","Compra",43.4082489975,"IF cociente.Open.num.2.den.0 is (1,1.01] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-04-08","2015-04-09","Venta por banda superior",44.9373740025,"IF cociente.Open.num.1.den.0 is (0.9918,0.9986] THEN  is -1; (supportSize=6; laplace=0.875)"
"2015-04-14","2015-04-15","Compra",45.262877005,"IF cociente.Open.num.2.den.0 is (1,1.01] THEN  is 1; (supportSize=3; laplace=0.8)"
"2015-05-19","2015-05-19","Venta fin periodo",45.5258990025,"No aplica"
