"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-11-05","2013-11-06","Compra",40.4107760025,"IF cociente.Open.num.1.den.0 is (1,1.01] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2013-11-28","2013-11-29","Venta por banda superior",41.904973005,"IF cociente.Open.num.1.den.2 is (0.9904,0.9972] THEN  is -1; (supportSize=2; laplace=0.75)"
"2013-12-02","2013-12-03","Compra",42.1350739975,"IF cociente.Open.num.1.den.0 is (1,1.01] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-01-28","2014-01-29","Venta por banda inferior",40.3488759975,"IF cociente.Open.num.1.den.2 is (0.9904,0.9972] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-01-31","2014-02-04","Compra",40.4007489975,"IF cociente.Open.num.1.den.0 is (1,1.01] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-02-26","2014-02-27","Venta por banda inferior",38.6930259975,"IF cociente.Open.num.1.den.2 is (0.9972,1.004] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-02-27","2014-02-28","Compra",39.1476239975,"IF cociente.Open.num.2.den.0 is (1.015, Inf] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2014-03-13","2014-03-14","Venta por banda inferior",37.9548740025,"IF cociente.Open.num.1.den.2 is (0.9904,0.9972] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-03-14","2014-03-18","Compra",38.2152989975,"IF cociente.Open.num.2.den.0 is (1.015, Inf] THEN  is 1; (supportSize=5; laplace=0.857142857142857)"
"2014-03-20","2014-03-20","Venta fin periodo",38.892526995,"No aplica"
