archivo,totret
2_naftrac_2013-04-05_2013-05-17_30_predicciones.csv,233.85469656380664
3_naftrac_2013-05-20_2013-06-28_30_predicciones.csv,-3685.2412325274586
4_naftrac_2013-07-01_2013-08-09_30_predicciones.csv,3519.996681987525
5_naftrac_2013-08-12_2013-09-23_30_predicciones.csv,-3032.465068592505
6_naftrac_2013-09-24_2013-11-04_30_predicciones.csv,1173.9343679999959
7_naftrac_2013-11-05_2013-12-18_30_predicciones.csv,3235.9683645275304
8_naftrac_2013-12-19_2014-02-05_30_predicciones.csv,-5055.2849579662325
9_naftrac_2014-02-06_2014-03-20_30_predicciones.csv,-3384.8569249999905
10_naftrac_2014-03-21_2014-05-06_30_predicciones.csv,2942.6962468750207
11_naftrac_2014-05-07_2014-06-17_30_predicciones.csv,1747.9430950050112
12_naftrac_2014-06-18_2014-07-31_30_predicciones.csv,2088.311886630012
13_naftrac_2014-08-04_2014-09-18_30_predicciones.csv,5295.142928205054
14_naftrac_2014-09-19_2014-10-31_30_predicciones.csv,0.0
15_naftrac_2014-11-03_2014-12-23_30_predicciones.csv,-4957.678785266239
16_naftrac_2014-12-24_2015-02-13_30_predicciones.csv,0.0
17_naftrac_2015-02-16_2015-03-31_30_predicciones.csv,2206.6201057949984
18_naftrac_2015-04-01_2015-05-19_30_predicciones.csv,4773.87957698252
19_naftrac_2015-05-20_2015-06-30_30_predicciones.csv,0.0
20_naftrac_2015-07-02_2015-08-12_30_predicciones.csv,0.0
21_naftrac_2015-08-13_2015-09-24_30_predicciones.csv,-3409.2841323449807
22_naftrac_2015-09-28_2015-11-10_30_predicciones.csv,8267.326299572498
23_naftrac_2015-11-11_2015-12-24_30_predicciones.csv,0.0
24_naftrac_2015-12-28_2016-02-10_30_predicciones.csv,0.0
25_naftrac_2016-02-11_2016-03-29_30_predicciones.csv,12525.373553913876
26_naftrac_2016-03-30_2016-05-13_30_predicciones.csv,0.0
27_naftrac_2016-05-16_2016-06-27_30_predicciones.csv,-3633.582182062489
28_naftrac_2016-06-28_2016-08-09_30_predicciones.csv,2550.547936000025
29_naftrac_2016-08-10_2016-09-21_30_predicciones.csv,-3040.263207799987
30_naftrac_2016-09-22_2016-11-09_30_predicciones.csv,0.0
31_naftrac_2016-11-10_2016-12-26_30_predicciones.csv,-3603.360225229968
32_naftrac_2016-12-27_2017-02-08_30_predicciones.csv,7888.0424167850015
33_naftrac_2017-02-09_2017-03-23_30_predicciones.csv,1935.743599499995
34_naftrac_2017-03-27_2017-05-11_30_predicciones.csv,1354.2353274625052
35_naftrac_2017-05-12_2017-06-23_30_predicciones.csv,0.0
36_naftrac_2017-06-26_2017-08-04_30_predicciones.csv,5522.926203827505
37_naftrac_2017-08-07_2017-09-15_30_predicciones.csv,-3286.7447930737703
38_naftrac_2017-09-18_2017-10-27_30_predicciones.csv,0.0
39_naftrac_2017-10-30_2017-12-15_30_predicciones.csv,0.0
40_naftrac_2017-12-18_2018-01-30_30_predicciones.csv,4765.579237823769
41_naftrac_2018-01-31_2018-03-14_30_predicciones.csv,-4789.113213966256
42_naftrac_2018-03-15_2018-05-02_30_predicciones.csv,1975.349325267506
43_naftrac_2018-05-03_2018-06-13_30_predicciones.csv,0.0
44_naftrac_2018-06-14_2018-07-25_30_predicciones.csv,4578.703334453759
45_naftrac_2018-07-26_2018-09-05_30_predicciones.csv,0.0
46_naftrac_2018-09-06_2018-10-17_30_predicciones.csv,0.0
47_naftrac_2018-10-18_2018-12-04_30_predicciones.csv,-11700.798880732487
48_naftrac_2018-12-05_2019-01-21_30_predicciones.csv,5522.335404202528
