archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,4329.803499256268
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-4866.322488503738
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,8247.559364880042
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-3406.683442789993
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,9172.87860090752
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-4347.187487445003
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,928.4227077163143
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,4441.22925883128
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3718.522902247501
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,8568.939042442515
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3815.307949800029
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-8773.931404404944
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,-5995.132818167459
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,4595.334038760024
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-11745.990944966223
