archivo,totret
2_sp500_2008-05-12_2008-09-17_90_predicciones.csv,-7511.265620500008
3_sp500_2008-09-18_2009-01-27_90_predicciones.csv,1361.7343179400887
4_sp500_2009-01-28_2009-06-05_90_predicciones.csv,7847.858223836357
5_sp500_2009-06-08_2009-10-13_90_predicciones.csv,10554.701250963804
6_sp500_2009-10-14_2010-02-23_90_predicciones.csv,56.93212906505707
7_sp500_2010-02-24_2010-07-01_90_predicciones.csv,-10437.519459434974
8_sp500_2010-07-02_2010-11-08_90_predicciones.csv,17247.170147100067
9_sp500_2010-11-09_2011-03-18_90_predicciones.csv,7391.757540650024
10_sp500_2011-03-21_2011-07-27_90_predicciones.csv,0.0
11_sp500_2011-07-28_2011-12-02_90_predicciones.csv,-14512.50878769368
12_sp500_2011-12-05_2012-04-13_90_predicciones.csv,8207.910529650042
13_sp500_2012-04-16_2012-08-21_90_predicciones.csv,-175.0474556024617
14_sp500_2012-08-22_2013-01-02_90_predicciones.csv,3167.4401118612973
15_sp500_2013-01-03_2013-05-13_90_predicciones.csv,7357.004620037522
16_sp500_2013-05-14_2013-09-19_90_predicciones.csv,3949.547382206253
17_sp500_2013-09-20_2014-01-29_90_predicciones.csv,3520.8389034887987
18_sp500_2014-01-30_2014-06-09_90_predicciones.csv,7432.705648109983
19_sp500_2014-06-10_2014-10-15_90_predicciones.csv,-5115.092851424985
20_sp500_2014-10-16_2015-02-25_90_predicciones.csv,7843.852968757492
21_sp500_2015-02-26_2015-07-06_90_predicciones.csv,0.0
22_sp500_2015-07-07_2015-11-10_90_predicciones.csv,-1530.8997569187354
23_sp500_2015-11-11_2016-03-22_90_predicciones.csv,-1041.738700426198
24_sp500_2016-03-23_2016-07-29_90_predicciones.csv,6888.81936716752
25_sp500_2016-08-01_2016-12-06_90_predicciones.csv,2036.3804896050165
26_sp500_2016-12-07_2017-04-18_90_predicciones.csv,3552.662378292526
27_sp500_2017-04-19_2017-08-24_90_predicciones.csv,3492.8314394700124
28_sp500_2017-08-25_2018-01-03_90_predicciones.csv,7935.84187808376
29_sp500_2018-01-04_2018-05-14_90_predicciones.csv,1365.7365048987958
30_sp500_2018-05-15_2018-09-20_90_predicciones.csv,7567.69566558253
31_sp500_2018-09-21_2019-01-31_90_predicciones.csv,-6929.810129222514
