"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2018-09-06","2018-09-07","Compra",48.72150050125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",5.03844414410891
"2018-10-17","2018-10-18","Venta por banda inferior",47.20668600375,"IF Williams.R.14 is (-90.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.66436328060266
"2018-10-18","2018-10-19","Compra",47.3981989975,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.99778520472385
"2018-11-07","2018-11-08","Venta por banda inferior",45.4710384975,"IF Comm.Chan.20.0.015 is (-23, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.33774181353729
"2018-11-08","2018-11-09","Compra",44.03982550125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.95417950282466
"2018-11-16","2018-11-20","Venta por banda inferior",42.11943799875,"IF Williams.R.14 is (-90.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.62075757870347
"2018-11-20","2018-11-21","Compra",42.0749239975,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.92287645165746
"2018-12-17","2018-12-18","Venta por banda inferior",40.75785049875,"IF Williams.R.14 is (-90.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",4.58945452753627
"2018-12-18","2018-12-19","Compra",41.8092625,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",4.96834931789732
"2019-01-08","2019-01-09","Venta por banda superior",43.71044950125,"IF Comm.Chan.20.0.015 is (-23, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",5.38321467977715
