"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-09-06","2018-09-07","Compra",48.72150050125,"IF Williams.R.14 is (-98.6,-87.7] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-10-17","2018-10-18","Venta por banda inferior",47.20668600375,"IF Williams.R.14 is (-87.7,-68] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-10-18","2018-10-19","Compra",47.3981989975,"IF Comm.Chan.20.0.015 is [-Inf,-108] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-11-08","2018-11-09","Venta por banda inferior",43.82017549875,"IF Williams.R.14 is (-87.7,-68] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-11-12","2018-11-14","Compra",42.8669,"IF Comm.Chan.20.0.015 is [-Inf,-108] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-11-28","2018-11-29","Venta por banda inferior",41.46108600375,"IF Williams.R.14 is (-87.7,-68] THEN  is -1; (supportSize=2; laplace=0.75)"
"2018-11-30","2018-12-04","Compra",42.09998800125,"IF Williams.R.14 is (-68,-50.9] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-01-08","2019-01-09","Venta por banda superior",43.71044950125,"IF Comm.Chan.20.0.015 is (102, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2019-01-14","2019-01-15","Compra",43.68895,"IF Comm.Chan.20.0.015 is (81,102] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2019-01-21","2019-01-21","Venta fin periodo",43.89997549875,"No aplica"
