"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-04","2014-08-05","Compra",44.5711510025,"IF Comm.Chan.20.0.015 is (65.4,80.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2014-09-03","2014-09-08","Venta por banda superior",46.23412350375,"IF Adj.Close.RSI.14 is (75.8, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-09","2014-09-10","Compra",46.41073800125,"IF Comm.Chan.20.0.015 is (93.4,111] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-24","2014-09-25","Venta por banda inferior",44.7727875,"IF Williams.R.14 is (-268,-202] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-09-25","2014-09-26","Compra",44.84683800125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-10","2014-10-13","Venta por banda inferior",43.21668600375,"IF Comm.Chan.20.0.015 is [-Inf,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-10-13","2014-10-14","Compra",43.28795050125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-31","2014-11-03","Venta por banda superior",44.94735149625,"IF Adj.Close.RSI.14 is (75.8, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-11-04","2014-11-05","Compra",45.10748599625,"IF Comm.Chan.20.0.015 is (93.4,111] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-11-12","2014-11-14","Venta por banda inferior",43.3363875,"IF Williams.R.14 is (-268,-202] THEN  is -1; (supportSize=2; laplace=0.75)"
"2014-11-14","2014-11-20","Compra",44.18017449875,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-03","2014-12-04","Venta por banda inferior",42.75783700125,"IF Comm.Chan.20.0.015 is [-Inf,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-04","2014-12-05","Compra",43.18268800125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-09","2014-12-10","Venta por banda inferior",41.67056399625,"IF Comm.Chan.20.0.015 is [-Inf,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-10","2014-12-11","Compra",41.7691614975,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-15","2014-12-16","Venta por banda inferior",40.09949850375,"IF Comm.Chan.20.0.015 is [-Inf,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2014-12-16","2014-12-17","Compra",40.8969875,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-18","2014-12-22","Venta por banda superior",42.60821299875,"IF Comm.Chan.20.0.015 is [-Inf,45.3] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
