archivo,totret
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,20523.54977399997
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-5646.138948287505
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,1424.7394372000288
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,14725.786774264992
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3672.7019432462703
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,2252.243826368838
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3875.3280010612734
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-5457.7354152187345
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,4378.331101711286
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,7949.26705526755
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-10115.916806176228
