Date,Open,High,Low,Close,Adj Close,Volume,Clase
2013-11-05,40.900002,40.950001,40.220001,40.27,37.96249,76769304,0
2013-11-06,40.310001,40.5,40.200001,40.259997999999996,37.953053000000004,38906868,0
2013-11-07,40.439999,40.52,39.950001,40.0,37.707958000000005,30666132,0
2013-11-08,39.860001000000004,39.919998,39.419998,39.849998,37.566551000000004,53132616,0
2013-11-11,39.849998,40.029999,39.639998999999996,39.700001,37.42514,38558652,0
2013-11-12,39.650002,39.779999,39.299999,39.560001,37.293167,81587392,0
2013-11-13,39.400002,39.799999,39.150002,39.73,37.453426,58808264,1
2013-11-14,39.799999,40.41,39.68,40.330002,38.019051,55231500,0
2013-11-15,40.5,41.299999,40.450001,41.040001000000004,38.688358,71517923,1
2013-11-19,41.0,41.0,40.5,40.66,38.330128,24779725,0
2013-11-20,40.860001000000004,40.970001,40.630001,40.740002000000004,38.405559999999994,40051120,0
2013-11-21,40.939999,41.18,40.709998999999996,40.970001,38.622378999999995,44284095,0
2013-11-22,41.049999,41.259997999999996,40.900002,41.169998,38.810902,28336643,1
2013-11-25,41.25,41.369999,40.91,40.959998999999996,38.612934,33830240,-1
2013-11-26,41.0,41.02,40.66,40.990002000000004,38.641228000000005,37994445,-1
2013-11-27,40.790001000000004,41.93,40.790001000000004,41.84,39.442513,36681625,1
2013-11-28,41.84,42.5,41.810001,42.150002,39.734749,24372808,0
2013-11-29,42.009997999999996,42.57,42.009997999999996,42.419998,39.989277,57383577,0
2013-12-02,42.0,42.68,42.0,42.150002,39.734749,49590739,0
2013-12-03,42.029999,42.029999,41.66,41.91,39.513298,61730186,0
2013-12-04,41.889998999999996,42.150002,41.540001000000004,42.049999,39.645294,93356703,1
2013-12-05,42.049999,42.459998999999996,41.810001,41.91,39.513298,55511942,1
2013-12-06,42.200001,42.610001000000004,41.849998,41.919998,39.522713,68289185,-1
2013-12-09,41.93,42.529999,41.93,42.279999,39.862128999999996,66077268,0
2013-12-10,42.25,42.540001000000004,42.200001,42.470001,40.041247999999996,64988209,0
2013-12-11,42.59,42.66,42.220001,42.290001000000004,39.871548,57293383,-1
2013-12-13,42.290001000000004,42.290001000000004,41.709998999999996,41.869999,39.475574,70024515,0
2013-12-16,41.919998,42.400002,41.919998,42.049999,39.645294,49293067,0
2013-12-17,42.049999,42.200001,41.689999,41.73,39.343578,53475151,0
2013-12-18,41.599998,42.439999,41.369999,42.07,39.664134999999995,102414428,1
2013-12-19,42.09,42.279999,41.779999,42.18,39.767849,59456896,1
2013-12-20,42.380001,42.580002,42.18,42.220001,39.805569,39898540,0
2013-12-23,42.220001,42.560001,42.209998999999996,42.509997999999996,40.078967999999996,27388867,0
2013-12-26,42.740002000000004,42.740002000000004,42.450001,42.560001,40.126106,15477790,0
2013-12-27,42.689999,42.82,42.57,42.75,40.305248,16783892,0
2013-12-30,42.689999,43.080002,42.689999,42.939999,40.484386,25980028,-1
2014-01-02,42.669998,42.900002,42.099998,42.18,39.767849,26786948,0
2014-01-03,42.110001000000004,42.299999,41.82,42.07,39.664134999999995,43045687,0
2014-01-06,42.150002,42.150002,41.470001,41.509997999999996,39.136173,44984483,-1
2014-01-07,41.549999,41.900002,41.549999,41.779999,39.39072,66627349,0
2014-01-08,41.700001,41.880001,41.360001000000004,41.5,39.126740000000005,68259031,0
2014-01-09,41.700001,41.700001,41.200001,41.610001000000004,39.23045,54521612,1
2014-01-10,41.68,42.52,41.66,42.43,40.003563,69904351,0
2014-01-13,42.580002,42.580002,42.02,42.150002,39.739554999999996,52896561,-1
2014-01-14,42.150002,42.5,42.049999,42.41,39.984691999999995,53559136,0
2014-01-15,42.450001,42.720001,42.43,42.549999,40.11668,44019762,0
2014-01-16,42.68,42.68,42.049999,42.16,39.749004,44104491,-1
2014-01-17,42.200001,42.200001,41.700001,41.91,39.513298,72351029,0
2014-01-20,41.700001,42.07,41.700001,41.959998999999996,39.560435999999996,3058172,1
2014-01-21,42.099998,42.220001,41.599998,41.849998,39.456726,44214086,-1
2014-01-22,41.950001,42.099998,41.700001,42.040001000000004,39.635849,63815786,0
2014-01-23,41.700001,41.849998,41.369999,41.509997999999996,39.136173,78439113,-1
2014-01-24,41.209998999999996,41.290001000000004,40.799999,40.950001,38.608189,131267797,0
2014-01-27,41.0,41.0,40.299999,40.849998,38.513905,93756936,0
2014-01-28,41.0,41.209998999999996,40.599998,40.650002,38.325340000000004,109500897,-1
2014-01-29,40.450001,41.0,40.189999,40.689999,38.363064,132042805,1
2014-01-30,40.75,41.099998,40.560001,41.0,38.655346,86692889,-1
2014-01-31,40.630001,40.91,40.610001000000004,40.860001000000004,38.523331,83247624,-1
2014-02-04,40.299999,40.5,40.0,40.060001,37.769089,60080461,-1
2014-02-05,40.099998,40.490002000000004,39.720001,39.900002,37.61824,94544755,-1
2014-02-06,40.099998,40.459998999999996,39.959998999999996,40.310001,38.004787,56795722,1
2014-02-07,40.299999,40.59,40.049999,40.490002000000004,38.174492,40750742,0
2014-02-10,40.610001000000004,40.610001000000004,40.049999,40.099998,37.806793,41439077,-1
2014-02-11,40.099998,40.93,40.099998,40.779999,38.447906,73938888,1
2014-02-12,40.799999,40.959998999999996,40.439999,40.669998,38.3442,65057712,-1
2014-02-13,40.650002,40.650002,40.25,40.299999,37.995358,72455151,-1
2014-02-14,40.290001000000004,40.900002,40.209998999999996,40.700001,38.372482,49550095,1
2014-02-17,40.869999,40.869999,40.650002,40.700001,38.372482,5854163,-1
2014-02-18,40.799999,40.82,40.360001000000004,40.450001,38.136787,52175628,-1
2014-02-19,40.400002,40.52,39.73,39.990002000000004,37.703094,87571418,-1
2014-02-20,40.150002,40.150002,39.540001000000004,39.68,37.410812,65884069,-1
2014-02-21,39.869999,39.970001,39.650002,39.700001,37.429672,40240680,0
2014-02-24,39.82,40.169998,39.700001,39.790001000000004,37.514519,60356376,0
2014-02-25,39.75,39.75,38.849998,39.009997999999996,36.779121,83771320,-1
2014-02-26,39.299999,39.299999,38.48,38.599998,36.392578,92107818,0
2014-02-27,38.790001000000004,39.139998999999996,38.459998999999996,38.950001,36.722565,62875712,1
2014-02-28,39.049999,39.09,38.630001,38.779999,36.562294,45702087,-1
2014-03-03,38.5,38.700001,38.200001,38.52,36.317146,47856967,1
2014-03-04,38.919998,39.119999,38.75,39.07,36.835709,61591768,0
2014-03-05,39.200001,39.220001,38.959998999999996,39.029999,36.798,34812263,0
2014-03-06,39.200001,39.630001,39.099998,39.16,36.920555,66135534,0
2014-03-07,39.330002,39.330002,38.700001,38.900002,36.675415,38908732,-1
2014-03-10,39.02,39.02,38.470001,38.669998,36.45858,29072523,-1
2014-03-11,38.860001000000004,39.009997999999996,38.57,38.689999,36.477436,37084642,-1
2014-03-12,38.689999,38.75,38.52,38.630001,36.420868,61915958,0
2014-03-13,38.66,38.709998999999996,37.849998,38.02,35.845753,60559052,-1
2014-03-14,38.049999,38.049999,37.759997999999996,37.93,35.760891,26651775,1
2014-03-18,38.119999,38.880001,38.040001000000004,38.82,36.599998,72680283,1
2014-03-19,38.900002,39.349998,38.68,38.790001000000004,36.571712,62535734,1
2014-03-20,38.990002000000004,39.790001000000004,38.529999,39.560001,37.297684000000004,75439158,-1
