"Date","Open","High","Low","Close","Adj.Close","Volume","Clase"
"2013-01-03",145.990005,146.369995,145.339996,145.729996,129.368927,144761800,0
"2013-01-04",145.970001,146.610001,145.669998,146.369995,129.937088,116817700,0
"2013-01-07",145.850006,146.110001,145.429993,145.970001,129.582047,110002500,0
"2013-01-08",145.710007,145.910004,144.979996,145.550003,129.209152,121265100,0
"2013-01-09",145.869995,146.320007,145.639999,145.919998,129.537582,90745600,0
"2013-01-10",146.729996,147.089996,145.970001,147.080002,130.567337,130735400,0
"2013-01-11",147.039993,147.149994,146.610001,147.070007,130.558502,113917300,0
"2013-01-14",146.889999,147.070007,146.429993,146.970001,130.469757,89567200,0
"2013-01-15",146.289993,147.210007,146.199997,147.070007,130.558502,93172600,0
"2013-01-16",146.770004,147.279999,146.610001,147.050003,130.540771,104849500,0
"2013-01-17",147.699997,148.419998,147.149994,148,131.384079,133833500,0
"2013-01-18",147.970001,148.490005,147.429993,148.330002,131.677063,169906000,1
"2013-01-22",148.330002,149.130005,147.979996,149.130005,132.387238,111797300,0
"2013-01-23",149.130005,149.5,148.860001,149.369995,132.600281,104596100,0
"2013-01-24",149.149994,150.139999,149.009995,149.410004,132.635803,146426400,0
"2013-01-25",149.880005,150.25,149.369995,150.25,133.3815,147211600,0
"2013-01-28",150.289993,150.330002,149.509995,150.070007,133.221664,113357700,0
"2013-01-29",149.770004,150.850006,149.669998,150.660004,133.745453,105694400,0
"2013-01-30",150.639999,150.940002,149.929993,150.070007,133.221664,137447700,0
"2013-01-31",149.889999,150.380005,149.600006,149.699997,132.893219,108975800,0
"2013-02-01",150.649994,151.419998,150.389999,151.240005,134.260361,131173000,0
"2013-02-04",150.320007,151.270004,149.429993,149.539993,132.75116,159073600,0
"2013-02-05",150.350006,151.479996,150.289993,151.050003,134.09166,113912400,0
"2013-02-06",150.520004,151.259995,150.410004,151.160004,134.189316,138762800,0
"2013-02-07",151.210007,151.350006,149.860001,150.960007,134.01178,162490000,0
"2013-02-08",151.220001,151.889999,151.220001,151.800003,134.757431,103133700,0
"2013-02-11",151.740005,151.899994,151.389999,151.770004,134.73085,73775000,0
"2013-02-12",151.779999,152.300003,151.610001,152.020004,134.952759,65392700,0
"2013-02-13",152.330002,152.610001,151.720001,152.149994,135.068146,82322600,0
"2013-02-14",151.690002,152.470001,151.520004,152.289993,135.192444,80834300,0
"2013-02-15",152.429993,152.589996,151.550003,152.110001,135.032669,215226500,0
"2013-02-19",152.369995,153.279999,152.160004,153.25,136.044662,95105400,0
"2013-02-20",153.139999,153.190002,151.259995,151.339996,134.349121,160574800,0
"2013-02-21",150.960007,151.419998,149.940002,150.419998,133.532425,183257000,0
"2013-02-22",151.149994,151.889999,150.490005,151.889999,134.837387,106356600,0
"2013-02-25",152.630005,152.860001,149,149,132.27182,245824800,0
"2013-02-26",149.720001,150.199997,148.729996,150.020004,133.177338,186596200,0
"2013-02-27",149.889999,152.330002,149.759995,151.910004,134.855133,150781900,0
"2013-02-28",151.899994,152.869995,151.410004,151.610001,134.588837,126866000,0
"2013-03-01",151.089996,152.339996,150.410004,152.110001,135.032669,170634800,0
"2013-03-04",151.759995,152.919998,151.520004,152.919998,135.751724,99010200,0
"2013-03-05",153.660004,154.699997,153.639999,154.289993,136.967926,121431900,-1
"2013-03-06",154.839996,154.919998,154.160004,154.5,137.154327,94469900,0
"2013-03-07",154.699997,154.979996,154.520004,154.779999,137.402924,86101400,0
"2013-03-08",155.460007,155.649994,154.660004,155.440002,137.988846,123477800,1
"2013-03-11",155.320007,156.039993,155.130005,156.029999,138.512604,83746800,0
"2013-03-12",155.919998,156.100006,155.210007,155.679993,138.201843,105755800,0
"2013-03-13",155.759995,156.119995,155.229996,155.899994,138.397171,92550900,0
"2013-03-14",156.309998,156.800003,155.910004,156.729996,139.133987,126329900,0
"2013-03-15",155.850006,156.039993,155.309998,155.830002,138.950287,138601100,0
"2013-03-18",154.339996,155.639999,154.199997,154.970001,138.183517,126704300,0
"2013-03-19",155.300003,155.509995,153.589996,154.610001,137.862427,167567300,0
"2013-03-20",155.520004,155.949997,155.259995,155.690002,138.825424,113759300,0
"2013-03-21",154.759995,155.639999,154.100006,154.360001,137.639511,128605000,0
"2013-03-22",154.850006,155.600006,154.729996,155.600006,138.745224,111163600,0
"2013-03-25",156.009995,156.270004,154.350006,154.949997,138.165634,151322300,0
"2013-03-26",155.589996,156.229996,155.419998,156.190002,139.271286,86856600,0
"2013-03-27",155.259995,156.240005,155,156.190002,139.271286,99950600,0
"2013-03-28",156.089996,156.850006,155.75,156.669998,139.69931,102932800,0
"2013-04-01",156.589996,156.910004,155.669998,156.050003,139.146439,99194100,0
"2013-04-02",156.610001,157.210007,156.369995,156.820007,139.833023,101504300,0
"2013-04-03",156.910004,157.029999,154.820007,155.229996,138.415298,154167400,0
"2013-04-04",155.429993,156.169998,155.089996,155.860001,138.97702,131885000,0
"2013-04-05",153.949997,155.350006,153.770004,155.160004,138.352875,159666000,0
"2013-04-08",155.270004,156.220001,154.75,156.210007,139.289139,86571200,0
"2013-04-09",156.5,157.320007,155.979996,156.75,139.77063,101922200,0
"2013-04-10",157.169998,158.869995,157.130005,158.669998,141.482651,135711100,0
"2013-04-11",158.699997,159.710007,158.539993,159.190002,141.94635,110142500,0
"2013-04-12",158.679993,159.039993,157.919998,158.800003,141.598557,116359900,0
"2013-04-15",158,158.130005,155.100006,155.119995,138.317184,217259000,0
"2013-04-16",156.289993,157.490005,155.910004,157.410004,140.359146,147507800,0
"2013-04-17",156.289993,156.320007,154.279999,155.110001,138.308319,226834800,0
"2013-04-18",155.369995,155.410004,153.550003,154.139999,137.443359,167583200,0
"2013-04-19",154.5,155.550003,154.119995,155.479996,138.638184,149687600,0
"2013-04-22",155.779999,156.539993,154.75,156.169998,139.253494,106553500,0
"2013-04-23",156.949997,157.929993,156.169998,157.779999,140.689072,166141300,0
"2013-04-24",157.830002,158.300003,157.539993,157.880005,140.778244,96781200,0
"2013-04-25",158.339996,159.270004,158.100006,158.520004,141.348923,131060600,0
"2013-04-26",158.330002,158.600006,157.729996,158.240005,141.099228,95918800,0
"2013-04-29",158.669998,159.649994,158.419998,159.300003,142.044388,88572800,0
"2013-04-30",159.270004,159.720001,158.610001,159.679993,142.38324,116010700,0
"2013-05-01",159.330002,159.410004,158.100006,158.279999,141.134918,138874200,0
"2013-05-02",158.679993,159.889999,158.529999,159.75,142.445679,96407600,0
"2013-05-03",161.139999,161.880005,159.779999,161.369995,143.890228,144202300,0
