archivo,exret
2_naftrac-etiquetado_2013-07-01_2013-11-04_90_predicciones.csv,-0.11846533157022436
3_naftrac-etiquetado_2013-11-05_2014-03-20_90_predicciones.csv,-0.1000625328220491
4_naftrac-etiquetado_2014-03-21_2014-07-31_90_predicciones.csv,-0.12388528575999996
5_naftrac-etiquetado_2014-08-04_2014-12-23_90_predicciones.csv,-0.08177603908642458
6_naftrac-etiquetado_2014-12-24_2015-05-19_90_predicciones.csv,-0.06821606148132486
7_naftrac-etiquetado_2015-05-20_2015-09-24_90_predicciones.csv,-0.07749382620074872
8_naftrac-etiquetado_2015-09-28_2016-02-10_90_predicciones.csv,-0.06379919282932431
9_naftrac-etiquetado_2016-02-11_2016-06-27_90_predicciones.csv,-0.12602338492547424
10_naftrac-etiquetado_2016-06-28_2016-11-09_90_predicciones.csv,-0.13804532079387324
11_naftrac-etiquetado_2016-11-10_2017-03-23_90_predicciones.csv,-0.15887511317379918
12_naftrac-etiquetado_2017-03-27_2017-08-04_90_predicciones.csv,-0.10677747244804953
13_naftrac-etiquetado_2017-08-07_2017-12-15_90_predicciones.csv,-0.012094408054673114
14_naftrac-etiquetado_2017-12-18_2018-05-02_90_predicciones.csv,-0.13143624803027357
15_naftrac-etiquetado_2018-05-03_2018-09-05_90_predicciones.csv,-0.07847418262982392
16_naftrac-etiquetado_2018-09-06_2019-01-21_90_predicciones.csv,0.11626198928862563
