archivo,totret
2_naftrac_2013-07-01_2013-11-04_90_predicciones.csv,-1348.150763319955
3_naftrac_2013-11-05_2014-03-20_90_predicciones.csv,-5113.842396003721
4_naftrac_2014-03-21_2014-07-31_90_predicciones.csv,8313.182189112544
5_naftrac_2014-08-04_2014-12-23_90_predicciones.csv,-9771.479429492436
6_naftrac_2014-12-24_2015-05-19_90_predicciones.csv,3779.589877240053
7_naftrac_2015-05-20_2015-09-24_90_predicciones.csv,-12162.92619099868
8_naftrac_2015-09-28_2016-02-10_90_predicciones.csv,41.38238792008586
9_naftrac_2016-02-11_2016-06-27_90_predicciones.csv,4580.362765406254
10_naftrac_2016-06-28_2016-11-09_90_predicciones.csv,3872.6117020175366
11_naftrac_2016-11-10_2017-03-23_90_predicciones.csv,8146.647258465034
12_naftrac_2017-03-27_2017-08-04_90_predicciones.csv,3747.5175949325258
13_naftrac_2017-08-07_2017-12-15_90_predicciones.csv,-6927.840718137468
14_naftrac_2017-12-18_2018-05-02_90_predicciones.csv,-2575.958858130001
15_naftrac_2018-05-03_2018-09-05_90_predicciones.csv,718.6084483062682
16_naftrac_2018-09-06_2019-01-21_90_predicciones.csv,-1479.8864178973581
