"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-04","2014-08-05","Compra",44.5711510025,"IF Adj.Close.RSI.14 is (61.6,63.9] THEN  is 1; (supportSize=3; laplace=0.8)"
"2014-09-03","2014-09-08","Venta por banda superior",46.23412350375,"IF Adj.Close.RSI.14 is (75.8, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-11","2014-09-12","Compra",45.75911300125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-30","2014-10-02","Venta por banda inferior",44.14935049875,"IF Williams.R.14 is (-186,-171] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-10-02","2014-10-03","Compra",44.59119949875,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-11-28","2014-12-02","Venta por banda inferior",43.1368884975,"IF Williams.R.14 is (-186,-171] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-12-02","2014-12-03","Compra",43.09246300125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-09","2014-12-10","Venta por banda inferior",41.67056399625,"IF Williams.R.14 is (-186,-171] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-12-10","2014-12-11","Compra",41.7691614975,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-23","2014-12-23","Venta fin periodo",42.9323990025,"No aplica"
