archivo,totret
2_sp500_2008-05-12_2008-09-17_90_predicciones.csv,-12075.576429521185
3_sp500_2008-09-18_2009-01-27_90_predicciones.csv,-12912.44394305735
4_sp500_2009-01-28_2009-06-05_90_predicciones.csv,-1570.0268765073688
5_sp500_2009-06-08_2009-10-13_90_predicciones.csv,13657.701712161297
6_sp500_2009-10-14_2010-02-23_90_predicciones.csv,-595.5555215224839
7_sp500_2010-02-24_2010-07-01_90_predicciones.csv,-7208.484384108715
8_sp500_2010-07-02_2010-11-08_90_predicciones.csv,6544.416284422572
9_sp500_2010-11-09_2011-03-18_90_predicciones.csv,3275.5535269363145
10_sp500_2011-03-21_2011-07-27_90_predicciones.csv,1465.042243131287
11_sp500_2011-07-28_2011-12-02_90_predicciones.csv,-1906.6776879324343
12_sp500_2011-12-05_2012-04-13_90_predicciones.csv,6563.382718792554
13_sp500_2012-04-16_2012-08-21_90_predicciones.csv,353.91551054753114
14_sp500_2012-08-22_2013-01-02_90_predicciones.csv,4339.49564262881
15_sp500_2013-01-03_2013-05-13_90_predicciones.csv,8659.901957752503
16_sp500_2013-05-14_2013-09-19_90_predicciones.csv,4424.2685859600115
17_sp500_2013-09-20_2014-01-29_90_predicciones.csv,3905.129561671261
18_sp500_2014-01-30_2014-06-09_90_predicciones.csv,7342.9648182675055
19_sp500_2014-06-10_2014-10-15_90_predicciones.csv,-3751.9720902399854
20_sp500_2014-10-16_2015-02-25_90_predicciones.csv,7937.3963866625545
21_sp500_2015-02-26_2015-07-06_90_predicciones.csv,0.0
22_sp500_2015-07-07_2015-11-10_90_predicciones.csv,-7151.392026551184
23_sp500_2015-11-11_2016-03-22_90_predicciones.csv,-6332.913571942411
24_sp500_2016-03-23_2016-07-29_90_predicciones.csv,3575.7353675587524
25_sp500_2016-08-01_2016-12-06_90_predicciones.csv,1407.3074117400663
26_sp500_2016-12-07_2017-04-18_90_predicciones.csv,3547.2338648175228
27_sp500_2017-04-19_2017-08-24_90_predicciones.csv,4072.0591061699897
28_sp500_2017-08-25_2018-01-03_90_predicciones.csv,7453.549985464992
29_sp500_2018-01-04_2018-05-14_90_predicciones.csv,636.9835626538033
30_sp500_2018-05-15_2018-09-20_90_predicciones.csv,7441.883360322498
31_sp500_2018-09-21_2019-01-31_90_predicciones.csv,-13249.980649608673
