"fechaSen","fechaEjec","accion","precioEjec","regla"
"2014-08-07","2014-08-08","Compra",44.17516300125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-02","2014-09-03","Venta por banda superior",45.815175,"IF Comm.Chan.20.0.015 is (-23, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-09-11","2014-09-12","Compra",45.75911300125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-02","2014-10-03","Venta por banda inferior",44.36879950125,"IF MFI.14 is (44.4,46.9] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-10-03","2014-10-06","Compra",45.09245150375,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-14","2014-10-15","Venta por banda inferior",42.65310049875,"IF MFI.14 is (44.4,46.9] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-10-15","2014-10-16","Compra",42.9069989975,"IF Adj.Close.RSI.14 is [-Inf,24.8] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-10-30","2014-10-31","Venta por banda superior",44.86755,"IF Comm.Chan.20.0.015 is (-23, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)"
"2014-11-10","2014-11-11","Compra",44.6463375,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-17","2014-12-18","Venta por banda inferior",42.0147009975,"IF MFI.14 is (44.4,46.9] THEN  is -1; (supportSize=3; laplace=0.8)"
"2014-12-18","2014-12-22","Compra",42.82178800125,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)"
"2014-12-23","2014-12-23","Venta fin periodo",42.9323990025,"No aplica"
